#### DATA MINER
Timestamp: 1558419337074
Algorithm: pol1
Max index for prime numbers picking: 500
Iterations limit: 100000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","2425079","853","2843","true","215469","1497662","7","16","1814"
"","1408439","2693","523","true","841980","209150","9","8","3236"
"","195467","59","3313","true","65165","35016","1","3","565"
"","1937561","1487","1303","true","1277248","405866","5","10","1178"
"","112661","997","113","true","92582","35753","8","14","780"
"","3227173","1019","3167","true","497521","2860103","24","61","81245"
"","1299643","821","1583","true","163205","315090","12","5","85048"
"","8147707","2417","3371","true","5173443","7708876","19","23","29260"
"","251557","2351","107","true","202171","210945","16","2","2545"
"","1835597","2777","661","true","694401","1129339","10","3","2135"
"","41119","13","3163","true","8727","8142","0","1","35"
"","3670811","2939","1249","true","1856964","1923161","19","5","3303"
"","1341013","1913","701","true","83505","680056","27","20","40199"
"","2432191","1229","1979","true","24414","687379","22","46","28311"
"","359453","3181","113","true","75436","293187","19","3","2321"
"","6393271","2731","2341","true","3313902","5064970","0","31","60"
"","4155083","3359","1237","true","955846","2317783","52","9","93398"
"","1503077","2953","509","true","56751","1485005","22","46","158991"
"","3876721","1733","2237","true","564","1318157","14","10","9189"
"","18581","17","1093","true","7941","7397","3","6","386"
"","826223","3457","239","true","405192","132089","29","1","9585"
"","848389","2137","397","true","283430","726482","0","29","50"
"","1709977","1627","1051","true","984607","4024","0","1","24"
"","389993","683","571","true","215549","31687","8","19","3990"
"","150749","1187","127","true","77236","111018","22","1","1637"
"","3808201","3049","1249","true","2784651","3161849","14","10","3457"
"","235969","2843","83","true","81528","151912","13","5","2856"
"","455369","659","691","true","374487","107592","1","18","129"
"","2375839","863","2753","true","2121355","1634623","18","13","5317"
"","4916267","2423","2029","true","4827219","4429847","15","69","4912"
"","2340389","677","3457","true","859421","268400","10","24","4318"
"","2586761","1091","2371","true","1869907","76303","13","7","12303"
"","956651","2339","409","true","681371","847425","3","22","5823"
"","4559939","3191","1429","true","1539062","1570972","41","22","11392"
"","4911173","2659","1847","true","695608","1727300","29","26","333335"
"","9988273","2963","3371","true","8317051","6112579","1","10","1164"
"","552613","2293","241","true","312458","415124","18","13","1817"
"","327241","229","1429","true","226787","218213","3","5","621"
"","7375087","2351","3137","true","5513782","7070144","67","16","830114"
"","136259","1531","89","true","133879","86175","7","3","770"
"","3586601","1759","2039","true","1910192","2803764","24","26","17491"
"","253129","941","269","true","12536","237435","0","10","48"
"","1030321","2459","419","true","288469","182462","21","4","201458"
"","579419","727","797","true","21242","446043","11","38","7433"
"","1035289","659","1571","true","820110","323883","22","18","13961"
"","218429","113","1933","true","146666","24287","11","3","969"
"","3253421","1613","2017","true","174689","2218360","9","26","428235"
"","957149","1163","823","true","431957","656416","2","20","467"
"","3983611","1151","3461","true","626593","3776880","1","28","1039"
"","135103","809","167","true","3398","128982","2","8","195"
"","8491661","3089","2749","true","6943854","7216005","5","21","2146"
"","10074661","2971","3391","true","337186","6181143","20","19","77597"
"","529429","389","1361","true","64981","196463","14","13","7034"
"","1964533","859","2287","true","29046","1206735","13","3","4526"
"","5532773","3319","1667","true","3458529","3395183","36","50","5358371"
"","5523449","3251","1699","true","5410319","4119672","25","63","11696"
"","1180129","827","1427","true","555087","279696","1","15","302"
"","4357753","1433","3041","true","1097952","2890635","108","18","14339"
"","6544247","3163","2069","true","304236","2711279","7","50","23877"
"","7525019","3299","2281","true","4766135","1981034","26","71","1458251"
"","556951","2311","241","true","249793","420421","8","13","5881"
"","48911","59","829","true","31981","2966","27","35","3528"
"","6895751","3191","2161","true","4371261","4329778","24","17","45354"
"","429769","137","3137","true","184707","113604","22","17","111674"
"","3053437","1123","2719","true","211042","10025","17","26","104139"
"","7384309","2141","3449","true","3855281","1947650","52","44","868790"
"","410923","2521","163","true","408666","105649","24","2","6300"
"","10715827","3331","3217","true","6141200","2309753","9","30","9838"
"","878231","367","2393","true","482233","783907","13","10","7067"
"","475183","317","1499","true","143478","78493","6","4","2382"
"","3605401","2767","1303","true","1145746","388703","4","32","33575"
"","363721","653","557","true","56836","39205","2","5","179"
"","97693","211","463","true","69054","96484","4","6","224"
"","1464217","1259","1163","true","471437","1032951","4","20","3329"
"","134107","59","2273","true","106863","125047","15","12","1139"
"","4016813","1901","2113","true","3542102","3751212","23","126","6011"
"","1200559","2593","463","true","130963","71324","20","39","6485"
"","10746079","3169","3391","true","4380834","5669414","34","27","29440"
"","1255403","1063","1181","true","835875","1217492","0","32","78"
"","1408283","2137","659","true","1264811","634396","1","11","174"
"","3819799","2711","1409","true","3158328","3592088","3","42","10222"
"","2361679","3331","709","true","1390122","56493","36","1","24849"
"","7493579","3329","2251","true","6085723","6875824","15","45","17626"
"","405547","1321","307","true","306610","237918","8","6","813"
"","65311","271","241","true","52636","30956","6","10","806"
"","2206361","2213","997","true","1954099","159356","6","21","859"
"","1842697","823","2239","true","316922","1317755","18","15","7930"
"","832033","1229","677","true","173559","582467","36","24","10621"
"","7094099","3329","2131","true","282788","5479357","11","14","22643"
"","3768103","1559","2417","true","3172389","204053","0","23","55"
"","94267","107","881","true","85718","23979","6","9","394"
"","5487149","2293","2393","true","1316217","4151922","14","52","25852"
"","3395591","1607","2113","true","178032","2092410","19","21","4055"
"","4684837","1723","2719","true","2700421","489812","42","2","82256"
"","2592839","929","2791","true","1847197","2288175","9","5","905"
"","4405711","2557","1723","true","3829750","180911","24","29","21163"
"","5246861","2153","2437","true","4435103","4634937","11","17","14093"
"","2903239","1237","2347","true","401835","1859322","32","14","12040"
"","2247431","881","2551","true","2161303","995740","2","41","208"
"","12531551","3547","3533","true","5859416","943274","74","27","186783"
"","23791","37","643","true","7442","14515","13","10","625"
"","5012339","2879","1741","true","4538719","3283475","3","47","1586"
"","8296679","2351","3529","true","7502317","4058013","5","50","2443"
"","351089","109","3221","true","227344","168920","6","2","808"
"","3347143","1279","2617","true","349603","1354897","60","15","13272"
"","1099979","1423","773","true","728826","124051","2","25","12957"
"","1526599","983","1553","true","913669","1139759","16","42","936002"
"","3396007","1187","2861","true","680322","763291","16","75","4835"
"","2602091","1997","1303","true","752041","1717564","18","4","7413"
"","3290627","2237","1471","true","1562646","2492318","11","8","1290"
"","2140451","1613","1327","true","1260801","2059236","25","58","52004"
"","45889","109","421","true","29450","401","6","1","329"
"","3015013","2953","1021","true","164228","963671","6","9","78058"
"","1357327","3023","449","true","562008","361754","9","23","1358"
"","4324693","3259","1327","true","738933","417799","1","10","128"
"","35087","13","2699","true","30603","404","1","4","399"
"","346","2","173","true","173","175","0","2","197"
"","1061579","2801","379","true","157863","790889","18","39","17304"
"","4303427","2789","1543","true","2933139","1795227","17","88","7398"
"","1076183","751","1433","true","1024554","956964","5","10","1154"
"","834349","3491","239","true","282535","61938","13","16","45589"
"","7898147","2957","2671","true","3956424","5342673","13","7","121913"
"","1693771","3251","521","true","96731","1289300","1","19","9481"
"","598607","2837","211","true","562612","491687","0","37","62"
"","1348043","2243","601","true","140339","201641","0","19","53"
"","4227221","2729","1549","true","3733043","1332093","3","33","5768"
"","11772493","3547","3319","true","7856579","7374187","40","40","464790"
"","3739327","1307","2861","true","2704544","1415842","0","22","65"
"","11151313","3187","3499","true","2596627","2982254","2","71","14483"
"","1468583","1193","1231","true","387349","853898","6","35","1592"
"","993901","1091","911","true","748279","522351","3","46","5435"
"","428447","2153","199","true","284703","30649","6","6","829"
"","8213113","3557","2309","true","6265396","2628721","12","20","1823"
"","1256491","1867","673","true","43887","148439","14","86","3063"
"","704203","773","911","true","317960","499615","12","3","362431"
"","300943","1993","151","true","287850","21184","6","5","4364"
"","3229477","2971","1087","true","3130338","2197444","4","20","3927"
"","2317201","937","2473","true","445307","2279953","24","16","10575"
"","6054883","2543","2381","true","1718733","5342508","4","2","1268"
"","2121871","2803","757","true","245829","1840736","9","4","3425"
"","3700799","2383","1553","true","1825598","2277521","16","67","40142"
"","5875559","2957","1987","true","2302047","4082399","29","27","377899"
"","1336787","1549","863","true","1273902","753438","9","33","9123"
"","8990453","2837","3169","true","5810481","7719782","27","20","25466"
"","9755143","2957","3299","true","9048669","3156655","20","8","1496561"
"","913499","463","1973","true","654969","781368","26","11","4926"
"","4258871","2029","2099","true","3697273","1841757","31","42","6996"
"","105617","31","3407","true","100653","66583","2","41","370"
"","165499","461","359","true","8889","26839","13","5","1002"
"","2579771","2707","953","true","2409477","97499","23","11","8011"
"","5758241","2143","2687","true","733449","1794814","120","6","72953"
"","6022789","1931","3119","true","771902","1513406","8","10","27259"
"","4915189","1489","3301","true","4101675","782694","16","54","8369"
"","9425959","3529","2671","true","4374638","3541794","5","50","20042"
"","6083537","2749","2213","true","5966011","2181781","6","21","1351"
"","4765477","2027","2351","true","414305","2807623","8","25","8146"
"","2964517","1999","1483","true","2124333","857851","8","58","31894"
"","7707853","3221","2393","true","6420720","1769596","12","42","77261"
"","4226407","2083","2029","true","625226","1712552","34","16","5197"
"","4607039","1511","3049","true","1455428","3559238","13","56","11325"
"","5729063","3257","1759","true","4388560","4958476","2","26","416"
"","1994969","1453","1373","true","28547","1028091","17","15","7635"
"","10816837","3557","3041","true","3386803","356239","12","21","4520"
"","213767","241","887","true","110630","106051","16","13","10921"
"","10542943","3329","3167","true","1227662","3691122","59","81","9758623"
"","660211","397","1663","true","38171","485518","9","22","25526"
"","6505","5","1301","true","5271","5501","0","3","25"
"","887321","2633","337","true","422390","565952","2","1","867"
"","11618977","3361","3457","true","6112138","304378","166","28","750456"
"","2730463","2251","1213","true","2053233","2701521","45","4","7415"
"","8558597","2417","3541","true","6770452","4936214","44","1","14079"
"","5629543","1997","2819","true","209604","3354879","60","12","21118"
"","2470487","1319","1873","true","1559332","976829","26","14","7908"
"","71431","61","1171","true","26907","8973","1","10","1507"
"","727093","2683","271","true","543436","570266","0","31","77"
"","205753","61","3373","true","125146","45480","2","10","708"
"","4431437","1709","2593","true","941127","2321999","10","49","66598"
"","7647779","2161","3539","true","4861499","5863036","4","9","3769"
"","10245167","3347","3061","true","3621938","8150429","10","41","179762"
"","4429177","1279","3463","true","2156468","2976307","35","15","11970"
"","7078459","3541","1999","true","1883498","544168","36","13","10370"
"","533161","947","563","true","413216","141427","7","36","1883"
"","1076609","907","1187","true","37753","1053593","15","22","4441"
"","5911999","3361","1759","true","147183","5714418","22","11","28253"
"","746927","733","1019","true","36665","697098","21","14","5070"
"","16939","13","1303","true","10855","10231","2","4","163"
"","3370099","1091","3089","true","938652","1732525","0","17","48"
"","1252759","659","1901","true","645086","838988","3","126","34778"
"","30379","1787","17","true","19362","13327","2","6","211"
"","4468193","1609","2777","true","3786066","1827913","48","10","9679"
"","3851609","2789","1381","true","2610610","357098","54","88","120935"
"","5754941","2693","2137","true","5423785","5256819","21","55","2196"
"","298783","509","587","true","17553","89167","1","3","174"
"","196451","1301","151","true","165917","165162","4","1","1273"
"","3995239","2069","1931","true","3483746","1801845","12","4","14194"
"","147817","2789","53","true","133448","130659","8","88","1508"
"","1027529","3347","307","true","274580","888887","16","6","2430"
"","521827","1399","373","true","419097","65866","17","2","4261"
"","5211439","3449","1511","true","2638971","615742","11","26","43408"
"","9937","19","523","true","240","7916","1","1","52"
"","10984097","3533","3109","true","601292","10960048","14","20","73074"
"","1669919","2297","727","true","667237","362624","4","7","6700"
"","261803","97","2699","true","257183","138358","0","1","22"
"","2029927","631","3217","true","991874","972944","0","13","40"
"","4515803","2411","1873","true","208506","3248777","7","33","201396"
"","1606673","613","2621","true","837902","1558677","1","8","149"
"","3881701","2621","1481","true","680687","1290859","10","40","6775"
"","9468377","3467","2731","true","5373307","789933","66","146","108098"
"","864767","499","1733","true","203905","732470","121","5","10292"
"","35579","47","757","true","18442","15340","2","4","207"
"","3057133","1879","1627","true","195905","2578477","14","1","74101"
"","127577","113","1129","true","75167","27749","9","7","1138"
"","4309091","2729","1579","true","3414825","800443","48","17","50394"
"","36991","71","521","true","26148","25793","1","11","111"
"","7313","71","103","true","1805","5852","0","5","24"
"","50299","281","179","true","5268","38562","8","21","778"
"","203257","439","463","true","73284","64943","17","6","1073"
"","3266807","2909","1123","true","1744780","1954781","6","26","1077"
"","23281","751","31","true","8861","13790","3","1","288"
"","3286357","1039","3163","true","2123016","1100640","6","25","4882"
"","202211","433","467","true","84721","12843","2","30","3789"
"","2299877","1801","1277","true","1323809","792514","7","1","910"
"","349823","991","353","true","110548","78836","17","10","1584"
"","2181121","853","2557","true","903018","1080442","3","6","1233"
"","2241763","673","3331","true","1764391","1149942","3","10","1087"
"","4499041","2897","1553","true","3538995","777761","16","67","682593"
"","937763","2687","349","true","178239","597411","7","6","4814"
"","2070577","1451","1427","true","1427351","1296761","224","31","96125"
"","7171517","3203","2239","true","5959863","4529142","4","15","6152"
"","1069333","1447","739","true","613400","121420","27","30","14860"
"","355687","401","887","true","34819","268201","1","29","551"
"","441367","983","449","true","391437","218123","1","23","86"
"","3980021","1997","1993","true","1326639","2664629","65","10","64453"
"","1544069","2029","761","true","652612","208949","78","16","14352"
"","3347017","2621","1277","true","3028969","2253830","12","30","7439"
"","349751","953","367","true","10940","308210","4","10","323"
"","598907","761","787","true","170306","580485","6","16","10905"
"","1692277","1319","1283","true","1548575","15390","10","15","2117"
"","2083987","3221","647","true","345695","1464358","18","16","44087"
"","4388203","1481","2963","true","3089183","3136575","17","40","25557"
"","542491","241","2251","true","121340","373185","10","13","17501"
"","237247","67","3541","true","80589","172446","1","2","108"
"","4432691","1699","2609","true","2123165","202941","20","52","8433"
"","2720161","797","3413","true","2393806","1716356","24","9","274634"
"","3658313","1583","2311","true","1307336","510041","7","28","29176"
"","270449","229","1181","true","54193","20072","11","28","11117"
"","7186493","2357","3049","true","4310652","6691222","13","57","109927"
"","4363921","2089","2089","true","4120746","930843","41","7","43633796"
"","1142027","1181","967","true","114931","450480","32","1","32224"
"","5830289","2459","2371","true","4616387","5459824","2","89","131402"
"","121027","3271","37","true","20600","105700","16","2","1257"
"","81317","349","233","true","51195","28161","8","29","5619"
"","1725137","863","1999","true","753815","832348","48","13","7537"
"","4132189","2003","2063","true","3442713","3122233","5","8","1521"
"","1759739","2063","853","true","1645658","1204657","13","1","4213"
"","199009","127","1567","true","158464","119221","2","6","118"
"","4117423","1669","2467","true","2807663","491150","1","1","3291"
"","2810813","2753","1021","true","1518074","335756","25","9","12821"
"","9053","823","11","true","6838","3546","2","6","168"
"","1049273","809","1297","true","183351","1005649","45","11","13741"
"","258053","211","1223","true","239682","218371","16","1","2358"
"","23381","103","227","true","5778","4870","1","23","685"
"","456307","2293","199","true","255440","248561","14","33","1203"
"","1466587","1471","997","true","390740","318956","109","22","17699"
"","2566009","1663","1543","true","1706698","378175","8","16","5008"
"","1965653","557","3529","true","1389756","627492","6","33","2837"
"","2856281","1063","2687","true","1167498","1052694","20","15","15903"
"","7194277","3019","2383","true","426303","3143403","0","29","64"
"","6206131","3181","1951","true","3908524","1258751","1","14","2089"
"","598453","1667","359","true","34497","106178","55","50","8821"
"","629287","2633","239","true","370756","560522","1","16","124"
"","53297","223","239","true","38970","44945","14","16","1512"
"","2656531","2011","1321","true","2273450","443865","45","5","33490"
"","1435649","1637","877","true","1069416","1193073","7","66","9035"
"","2482859","1663","1493","true","716911","1019577","8","27","28187"
"","746617","281","2657","true","461975","396221","7","4","808"
"","670057","347","1931","true","190297","80645","0","11","32"
"","472061","863","547","true","307887","87822","1","13","139"
"","2022071","1213","1667","true","792982","814653","4","50","1537"
"","5475163","2441","2243","true","2523012","1426185","13","45","5561"
"","1345","269","5","true","1197","857","0","3","41"
"","7915547","3529","2243","true","598608","41026","66","50","40486"
"","483601","281","1721","true","68816","137656","1","14","116"
"","2933899","1151","2549","true","1579641","2499830","19","42","4945"
"","876713","313","2801","true","308780","135118","6","39","1815"
"","3112451","1913","1627","true","313058","2766574","2","31","1104"
"","69089","59","1171","true","58313","22382","7","3","1815"
"","2936651","1327","2213","true","1976873","2170615","29","7","13459"
"","302699","719","421","true","257696","68599","18","12","1196"
"","102569","109","941","true","25962","21257","43","6","3680"
"","8680949","2729","3181","true","1628477","3203072","1","28","1515"
"","6932113","2657","2609","true","2943200","1242132","9","20","62979"
"","4955983","1699","2917","true","3182168","3355466","60","5","7735"
"","6897043","2389","2887","true","3497982","6852138","21","28","219748"
"","8079937","2657","3041","true","563941","1047515","41","42","14889"
"","6429991","2393","2687","true","5829651","1412173","53","9","86633"
"","187667","67","2801","true","79452","15735","23","3","3028"
"","10579","149","71","true","3225","6562","6","5","1103"
"","992543","599","1657","true","285690","398366","4","85","176817"
"","2331437","967","2411","true","1521422","1032120","1","32","30840"
"","11335417","3203","3539","true","4870055","840681","0","68","156"
"","3084577","2393","1289","true","572775","1373244","5","51","280942"
"","2047261","1009","2029","true","576069","447926","0","49","105"
"","5050531","3037","1663","true","379797","975049","4","125","275009"
"","6409411","1867","3433","true","5494757","1488446","9","32","15739"
"","659537","2381","277","true","593711","312753","1","8","359"
"","3050501","1193","2557","true","1888735","2361780","67","29","16243"
"","3939653","1187","3319","true","1862285","1546980","0","93","142"
"","2146919","2311","929","true","1729555","1775775","28","28","4767"
"","5288839","2113","2503","true","3382962","759818","5","45","4528"
"","1074589","613","1753","true","957892","810159","28","6","2890"
"","529591","2333","227","true","134866","185033","6","23","11809"
"","2846407","821","3467","true","1309572","5003","24","4","159582"
"","6822587","3413","1999","true","1598292","861084","160","2","701900"
"","620989","1103","563","true","387292","245979","12","10","839"
"","6036593","2473","2441","true","422493","1188967","28","6","11339"
"","932797","769","1213","true","863212","713257","7","5","1022"
"","5095999","1747","2917","true","2327376","4116304","101","1","18372"
"","6762451","2237","3023","true","508939","4713932","37","15","4192"
"","2534149","2957","857","true","117012","193894","25","87","49381"
"","4352021","1433","3037","true","3028635","1510135","73","1","3050125"
"","3595","5","719","true","3590","1765","0","3","26"
"","349067","3389","103","true","103549","3433","1","3","164"
"","2096609","1877","1117","true","232048","1431706","20","2","7953"
"","1585193","641","2473","true","99650","1034444","79","25","38746"
"","2539291","2963","857","true","1967023","2069863","22","21","22801"
"","6091069","2129","2861","true","5325672","2387425","91","75","1195591"
"","7608763","2621","2903","true","6301031","6175223","18","8","6962"
"","1543907","1789","863","true","1220399","674120","7","2","600"
"","11795071","3331","3541","true","8160710","3953657","36","26","16300"
"","971813","359","2707","true","740082","706336","58","7","8500"
"","383183","3391","113","true","378959","192961","26","2","5288"
"","3448441","3319","1039","true","941143","2497754","0","93","168"
"","1489427","827","1801","true","1342278","1447307","5","2","1599"
"","4113463","1229","3347","true","4062140","3956446","45","15","63417"
"","2196517","2791","787","true","68386","1840671","7","60","11641"
"","2178233","2053","1061","true","21804","274322","178","2","17386"
"","10194673","3217","3169","true","519263","6412807","3","30","1063"
"","1977299","599","3301","true","2605","659109","15","27","10331"
"","874339","563","1553","true","516738","609918","40","67","35106"
"","2776637","2617","1061","true","888533","780311","51","2","8816"
"","2245753","1931","1163","true","2101224","981244","22","10","21472"
"","5195461","3229","1609","true","4944334","2321664","70","10","9007"
"","1788289","1201","1489","true","537710","856356","4","54","5097"
"","6025387","3559","1693","true","2393270","2726791","52","38","128625"
"","365243","227","1609","true","152232","161766","11","23","3666"
"","5869873","1669","3517","true","2254656","5173766","15","1","2251500"
"","2055539","1193","1723","true","183037","1678601","9","5","1069"
"","134063","1697","79","true","57531","112041","6","7","495"
"","6098717","2719","2243","true","2109517","1640730","18","45","242545"
"","1641859","2741","599","true","1021849","1095526","7","27","1997"
"","5684597","3533","1609","true","4200002","4507373","12","18","4513"
"","1226233","1913","641","true","1197207","781839","4","11","9083"
"","3646939","3163","1153","true","328442","2948058","48","37","497567"
"","4843807","1553","3119","true","4079511","4053110","3","67","771004"
"","62899","2029","31","true","27507","46882","1","3","161"
"","5787557","1723","3359","true","3848896","5555268","12","18","87988"
"","2876963","1619","1777","true","2849214","2862166","6","50","12196"
"","1076819","1063","1013","true","3195","478292","12","15","18566"
"","4203547","1451","2897","true","825960","614479","30","41","143365"
"","2964389","1831","1619","true","787828","661546","14","7","8415"
"","2670823","2647","1009","true","1918786","1394106","4","49","476361"
"","407863","211","1933","true","172117","64296","19","7","1700"
"","37679","919","41","true","31673","29008","3","7","377"
"","117433","43","2731","true","52166","16648","5","1","819"
"","2448037","2953","829","true","2302576","947149","38","56","25057"
"","1118071","683","1637","true","819832","428473","30","26","11695"
"","157609","397","397","true","95954","14569","13","29","2643"
"","1985699","1361","1459","true","1746664","1373750","27","28","263657"
"","856319","1933","443","true","717002","206666","106","10","12466"
"","48511","139","349","true","30194","43955","5","25","11777"
"","368887","293","1259","true","7270","176624","2","10","840"
"","293297","241","1217","true","118348","264388","0","51","76"
"","330263","1481","223","true","86341","71846","4","1","329"
"","357881","167","2143","true","323632","180051","1","29","530"
"","156083","1229","127","true","143224","122523","2","6","205"
"","2022593","971","2083","true","350185","470999","5","2","564"
"","1607341","1361","1181","true","52647","1351747","0","33","92"
"","6207239","3307","1877","true","2187137","30973","4","10","8484"
"","2717621","2357","1153","true","1410343","1254688","4","37","155353"
"","436133","2521","173","true","134436","308820","34","4","6306"
"","49583","179","277","true","20401","27024","2","21","1618"
"","7437893","3361","2213","true","7427982","7058272","25","12","3384"
"","11768423","3533","3331","true","8234313","10672083","11","18","30046"
"","2825887","1129","2503","true","825581","118827","42","13","44477"
"","3022013","1153","2621","true","547809","1362980","0","37","105"
"","2433479","1549","1571","true","842223","1112435","10","16","16277"
"","3427451","2659","1289","true","522868","2596888","3","26","26447"
"","1933751","853","2267","true","680407","22977","3","33","1051"
"","2636531","3259","809","true","1244042","1777982","31","10","12246"
"","237511","2179","109","true","61136","137401","21","1","2713"
"","6627307","3359","1973","true","3184091","3695098","1","15","8430"
"","112159","59","1901","true","35067","96250","5","3","1561"
"","133619","41","3259","true","26611","37845","2","7","591"
"","1759127","2927","601","true","1010064","111475","0","87","137"
"","2492647","3373","739","true","579317","2472635","8","13","3890"
"","5884213","2671","2203","true","5222111","513138","5","20","4969"
"","279569","1063","263","true","121949","62421","4","32","3659"
"","2436227","1693","1439","true","1251898","1659911","55","17","6898"
"","1647049","2957","557","true","643733","781312","13","4","9565"
"","8444827","2903","2909","true","8047845","6808611","26","3","4754"
"","1476029","1201","1229","true","1410407","714793","12","4","6076"
"","7801621","2897","2693","true","2797089","798159","13","41","64733"
"","41119","13","3163","true","10391","35507","2","1","176"
"","2219429","907","2447","true","1253297","836984","4","18","2222"
"","6160859","1777","3467","true","3678248","4614338","5","146","44133"
"","1648631","1289","1279","true","43350","618900","11","15","5093"
"","38929","11","3539","true","10146","25810","0","2","24"
"","2232301","853","2617","true","988445","1165016","12","14","3318"
"","6656369","3109","2141","true","4762177","6431710","24","12","535200"
"","1068391","2099","509","true","599078","160829","15","46","34295"
"","806437","941","857","true","141665","526458","22","21","3600"
"","2805347","1879","1493","true","2185768","1552736","18","40","256917"
"","2402947","1847","1301","true","180060","1814655","2","59","44570"
"","2031677","3001","677","true","202147","217041","12","7","4015"
"","1297949","1511","859","true","524252","752413","31","26","7053"
"","4166951","1607","2593","true","3867348","1624403","36","28","34950"
"","4541773","1847","2459","true","3541600","3087238","33","59","4846157"
"","12453517","3511","3547","true","3897079","8543649","26","27","5796"
"","3520259","1289","2731","true","364816","1323832","3","51","633"
"","1793677","2357","761","true","1141655","182795","6","16","34571"
"","440273","397","1109","true","217125","153605","2","1","2851"
"","1067071","1319","809","true","42338","172919","6","15","838"
"","3446953","1601","2153","true","688786","1220577","3","38","1916"
"","2771869","947","2927","true","2485003","1358073","11","36","70840"
"","8554841","2953","2897","true","1182200","2632123","29","56","817273"
"","2463613","3361","733","true","1304539","507982","60","21","8433"
"","3410867","1277","2671","true","1951487","735783","2","30","1620"
"","58433","823","71","true","14997","45953","1","11","798"
"","1585","317","5","true","1231","601","0","3","39"
"","1760683","2129","827","true","1622999","109589","25","15","36372"
"","1774589","919","1931","true","119614","422884","8","25","19309"
"","230669","919","251","true","146529","45125","4","16","1614"
"","5395781","3571","1511","true","1139218","2678927","16","26","41474"
"","169231","229","739","true","20177","15004","3","13","384"
"","3195113","1567","2039","true","1111396","1446734","21","11","16072"
"","3184361","2887","1103","true","524069","1595146","121","24","25882"
"","1343809","829","1621","true","715672","673393","11","35","56956"
"","532799","677","787","true","475724","389745","1","22","4205"
"","3200627","2053","1559","true","446928","1856264","8","23","27300"
"","3647621","3307","1103","true","3072786","2464298","33","46","6566"
"","4038077","3329","1213","true","289329","1301345","54","14","10722"
"","75197","29","2593","true","12317","75189","2","2","158"
"","3040001","859","3539","true","2798160","1906332","1","67","733"
"","63137","19","3323","true","40353","46999","0","22","69"
"","357403","241","1483","true","286603","243946","10","13","30836"
"","944057","2039","463","true","360585","210110","48","4","5490"
"","520483","1879","277","true","474643","474089","6","25","26573"
"","3733277","2731","1367","true","502077","662016","63","14","12917"
"","644393","2099","307","true","172008","141615","28","6","3468"
"","2084629","2377","877","true","911573","760729","2","66","1992"
"","363323","421","863","true","31973","292599","5","13","1523"
"","1073767","1453","739","true","857008","691472","21","13","4915"
"","79619","773","103","true","10879","33296","2","53","6156"
"","46967","701","67","true","5013","43203","10","2","641"
"","8882707","2803","3169","true","4604420","1492462","183","6","30358"
"","2192419","769","2851","true","2012380","358800","8","53","21004"
"","372187","1669","223","true","59708","16446","15","5","18454"
"","3293263","3251","1013","true","2581001","2099853","24","63","128684"
"","960787","2851","337","true","431109","863817","0","11","35"
"","553199","227","2437","true","480208","297433","1","17","3234"
"","4623319","2593","1783","true","3097425","4022802","5","18","44896"
"","5977099","3181","1879","true","4439238","5495236","12","37","49315"
"","3344753","1097","3049","true","169935","2723751","1","52","824"
"","191927","3253","59","true","10931","170762","11","3","1061"
"","4369093","1579","2767","true","2704430","1378070","20","8","111591"
"","4858619","1619","3001","true","4006924","1631851","7","50","2256"
"","67471","619","109","true","63794","37852","0","2","23"
"","2512151","2237","1123","true","800385","366907","87","26","20392"
"","1812257","1013","1789","true","658474","1464822","17","6","1545"
"","1531193","557","2749","true","958109","1512881","23","12","3008"
"","2740939","1889","1451","true","863281","2218515","30","4","283592"
"","2035129","587","3467","true","428453","1635912","2","3","16460"
"","1953439","1319","1481","true","414769","850039","16","15","3063"
"","1380091","541","2551","true","194563","785876","2","13","1738"
"","3320437","1483","2239","true","2977375","2281046","16","7","20691"
"","5272073","2531","2083","true","4729004","3830499","9","6","1415"
"","2871709","1607","1787","true","2185616","2494160","19","15","4366"
"","1251883","601","2083","true","1009822","554865","4","19","806"
"","4598777","2837","1621","true","527043","371427","11","44","66482"
"","2211457","1091","2027","true","114700","1649139","15","22","7884"
"","2349169","1619","1451","true","1600097","233661","10","50","159094"
"","3045799","2579","1181","true","839128","289801","8","16","4880"
"","49249","2897","17","true","32705","25446","2","6","549"
"","6697601","2861","2341","true","4573507","648215","4","75","7273"
"","806621","263","3067","true","521652","794646","2","2","174"
"","7726879","2741","2819","true","1117805","2534902","28","63","115025"
"","5567411","1583","3517","true","1547338","2729050","45","21","3256022"
"","2613251","1451","1801","true","1901519","592192","30","20","57755"
"","5620759","2447","2297","true","3140514","3974941","9","16","181516"
"","3778669","1879","2011","true","1482621","3190632","0","37","180"
"","51833","17","3049","true","10345","5415","2","6","392"
"","1173377","1201","977","true","211886","1029635","3","12","325"
"","3960793","2557","1549","true","1459726","1828388","10","33","37844"
"","2147681","3259","659","true","253502","281839","10","20","3294"
"","1747457","1979","883","true","708733","1678267","6","45","78286"
"","3976697","3449","1153","true","532831","3950790","15","8","193029"
"","2740939","1889","1451","true","2469468","397235","7","39","69023"
"","1071881","1667","643","true","1059849","926489","9","50","1257"
"","99271","2683","37","true","29756","24724","14","2","1067"
"","1869583","659","2837","true","1233962","1750618","7","18","25172"
