"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","683359","277","2467","true","312546","112275","8","25","152997"
"","1555","311","5","true","691","181","1","3","106"
"","204241","167","1223","true","82005","166340","2","8","495"
"","4675661","1999","2339","true","2289651","1725952","1","54","3885"
"","956651","409","2339","true","834345","268307","6","54","9201"
"","3808807","1627","2341","true","584647","3003996","40","7","21678"
"","2647663","3019","877","true","1682804","508501","4","66","90861"
"","7667321","2357","3253","true","1614528","7613060","9","7","13970"
"","8080031","2417","3343","true","3740362","2005345","3","91","41312"
"","739867","2671","277","true","40228","325261","10","25","7403"
"","6402811","3347","1913","true","2207648","2371651","8","2","115758"
"","6355033","1973","3221","true","4734629","1672533","5","27","4736"
"","3277849","1291","2539","true","795749","1872285","9","46","16164"
"","3133517","3373","929","true","940993","2877095","39","22","10944"
"","4138","2069","2","true","260","3866","0","2","55"
"","7474919","3511","2129","true","2881590","1238442","44","12","28439"
"","2611619","2269","1151","true","23990","1046078","3","28","752"
"","396689","2293","173","true","82390","104707","45","4","4255"
"","397853","2083","191","true","157323","7197","8","15","1290"
"","361027","2423","149","true","167844","228419","3","69","11842"
"","1452901","431","3371","true","814983","56508","4","32","1002"
"","14015","5","2803","true","12835","1905","0","3","24"
"","2884841","2971","971","true","2653151","1717286","3","102","806"
"","4091629","2053","1993","true","1252082","3294817","22","39","213638"
"","1781191","2753","647","true","13756","1622845","5","45","1494"
"","1954061","887","2203","true","1594762","1655078","2","32","13276"
"","8055419","2591","3109","true","3404466","2266572","15","39","444819"
"","867469","1811","479","true","854332","438081","26","4","13193"
"","8257","359","23","true","3929","1416","1","7","81"
"","5088959","1753","2903","true","1552014","950735","11","21","2154"
"","137101","71","1931","true","2146","101759","5","11","8949"
"","7631033","2707","2819","true","7556132","4147961","6","20","10830"
"","795841","967","823","true","483963","382428","4","32","443"
"","57263","331","173","true","2630","13702","13","4","1123"
"","4704671","1747","2693","true","2271721","4396498","23","55","6910"
"","699899","2017","347","true","388401","1137","4","65","7921"
"","512471","797","643","true","260945","112703","4","38","1638"
"","1188569","2683","443","true","49111","1000232","3","10","533"
"","2606371","2861","911","true","2328235","7964","22","75","1270770"
"","9285431","2609","3559","true","4508373","5392824","25","18","92444"
"","2160929","3491","619","true","736322","1804568","1","55","1012"
"","694429","467","1487","true","505145","379522","37","4","10668"
"","2786801","1153","2417","true","2677718","409767","20","37","81122"
"","3790873","1553","2441","true","571093","3088506","21","67","42815"
"","2815753","3301","853","true","2569016","2567310","1","1","167"
"","286313","3217","89","true","120321","262009","7","3","2838"
"","1285133","1289","997","true","819516","316031","7","20","36857"
"","9285863","2683","3461","true","7557615","2623578","17","12","52881"
"","3459431","1873","1847","true","2697637","1888501","8","14","70385"
"","2300099","1583","1453","true","1356665","1943958","10","8","3387"
"","294191","109","2699","true","194267","4716","8","2","1553"
"","2220173","1193","1861","true","1766566","1989657","0","3","44"
"","577217","379","1523","true","522734","184287","16","14","15594"
"","359707","1019","353","true","44357","119899","2","4","408"
"","436703","229","1907","true","19189","100026","5","28","35664"
"","742367","3329","223","true","18014","643866","4","14","3402"
"","3480527","3491","997","true","545873","3384056","5","3","9529"
"","364151","241","1511","true","294624","238471","3","13","311"
"","1916807","887","2161","true","652418","1775360","0","32","97"
"","8695697","3229","2693","true","5312456","551232","16","55","2001"
"","698141","401","1741","true","400867","50926","9","8","4172"
"","2063227","769","2683","true","509593","1152477","5","22","1009"
"","8495","5","1699","true","1575","7810","0","3","22"
"","2561011","1471","1741","true","55596","654500","0","4","37"
"","7864561","3541","2221","true","1789935","3788835","68","101","226465"
"","10403","101","103","true","7217","854","3","9","519"
"","6049469","2333","2593","true","5692961","2618067","1","27","3817"
"","2824267","1907","1481","true","746654","845818","0","9","37"
"","2035463","1489","1367","true","447175","761354","8","11","7765"
"","5542301","2767","2003","true","2376025","1779131","21","15","21268"
"","8367199","2521","3319","true","4987976","484093","37","93","1099204"
"","3924967","1753","2239","true","3207109","2372681","24","21","6715"
"","7160687","2659","2693","true","3385178","3020895","9","26","52155"
"","4330237","2063","2099","true","67896","138038","5","24","2435"
"","333917","1471","227","true","221180","285904","0","8","31"
"","123713","641","193","true","75057","45528","11","8","2655"
"","11105293","3163","3511","true","4560274","3401644","15","18","7813"
"","659909","1723","383","true","575701","653067","3","20","383"
"","1176677","347","3391","true","1164457","525977","0","2","34"
"","7652653","3571","2143","true","6432440","3500816","15","5","41009"
"","1439819","2753","523","true","118444","374473","2","9","579"
"","3271831","3119","1049","true","13069","2059133","5","84","96059"
"","3963367","2833","1399","true","694547","3351901","29","13","42901"
"","409223","1787","229","true","100159","167714","15","28","7941"
"","3221927","1033","3119","true","1795159","1896393","0","1","21"
"","4655771","3041","1531","true","2546350","762735","30","21","7137"
"","6825937","2267","3011","true","3924411","6245819","59","20","15869"
"","2965309","1093","2713","true","267873","1027513","8","58","74171"
"","315079","1933","163","true","5078","232789","17","2","2329"
"","87319","3011","29","true","57978","18190","7","2","874"
"","1665739","3079","541","true","1445658","1391558","39","17","23948"
"","5710213","1619","3527","true","3393852","4896284","51","50","798442"
"","5654141","1993","2837","true","3869469","4222230","6","5","10770"
"","10056413","2909","3457","true","6043266","5737821","134","9","39787"
"","4389037","2437","1801","true","2657569","3724975","8","26","3291"
"","6308161","2029","3109","true","3716320","603834","5","6","1478"
"","809327","1609","503","true","313520","387534","57","10","9163"
"","8018293","2663","3011","true","7918287","1077295","70","17","12007"
"","11081333","3499","3167","true","6131104","2936517","20","3","90498"
"","2222681","1471","1511","true","1230334","1222779","44","5","14069"
"","4212823","1277","3299","true","3646103","2593855","4","30","1839"
"","659411","2957","223","true","164255","90330","0","87","144"
"","2204329","3407","647","true","1635060","1890585","4","19","7527"
"","3125743","1777","1759","true","2908320","2149541","37","1","15093"
"","377977","547","691","true","107422","316104","5","40","3326"
"","957779","1217","787","true","629687","216512","30","35","556594"
"","4188913","2011","2083","true","917646","1539045","49","9","10508"
"","2148173","607","3539","true","632289","94361","7","67","4243"
"","3413881","1429","2389","true","3223864","2362177","24","5","18169"
"","994349","1439","691","true","218231","682583","43","40","5213"
"","307561","457","673","true","101067","150869","22","9","1818"
"","467923","491","953","true","395444","103826","43","11","3605"
"","6712169","2953","2273","true","2399998","486454","12","56","11759"
"","222701","79","2819","true","142037","183433","3","4","293"
"","2911283","1019","2857","true","375514","1864011","20","43","41809"
"","1500689","1373","1093","true","1246871","755337","2","27","411"
"","3591457","1171","3067","true","1245836","3543019","0","21","64"
"","3764729","1531","2459","true","3411626","2393600","10","89","122385"
"","2003431","587","3413","true","380691","1520645","3","3","2860"
"","5345807","1669","3203","true","3841198","4478756","35","89","9211721"
"","2366293","2969","797","true","1081990","1238202","1","38","4280"
"","351941","997","353","true","25180","70717","7","4","1064"
"","1261781","1063","1187","true","1220375","149934","14","32","5656"
"","637009","211","3019","true","476195","316679","3","6","615"
"","190469","79","2411","true","147556","112401","0","7","44"
"","2907787","1459","1993","true","380938","1651727","6","86","465794"
"","4995413","3373","1481","true","1954038","1089134","19","10","23057"
"","25687","17","1511","true","3419","17002","1","6","167"
"","7103563","2939","2417","true","4549204","2441941","57","20","66582"
"","6092551","2671","2281","true","6009397","2685980","4","3","19696"
"","478061","2477","193","true","314277","33655","9","2","10421"
"","2436193","1847","1319","true","2411054","266687","1","59","5167"
"","933161","3469","269","true","125570","465317","2","15","2893"
"","338887","113","2999","true","199111","43397","11","4","2573"
"","2883707","1031","2797","true","987132","2400633","10","28","12976"
"","2395903","677","3539","true","826901","929805","7","24","78615"
"","335059","3253","103","true","269839","23772","1","14","162"
"","1820099","1399","1301","true","28332","642493","5","41","91401"
"","75841","509","149","true","44110","23399","0","14","62"
"","43249","61","709","true","24992","25419","4","10","440"
"","332383","877","379","true","78289","308940","6","66","3301"
"","2736389","1993","1373","true","134795","1583706","7","37","8753"
"","1121759","331","3389","true","683202","177434","13","32","4443"
"","3218099","1523","2113","true","1955300","2045157","10","39","7216"
"","3013547","1933","1559","true","1823282","2105461","35","23","6680"
"","678863","1303","521","true","508658","172092","0","55","99"
"","3826","2","1913","true","173","565","0","2","71"
"","402209","3167","127","true","395244","246146","12","1","6980"
"","2397767","1069","2243","true","1691509","1113180","5","56","96064"
"","2465341","1993","1237","true","2360065","1520142","56","7","39462"
"","845281","383","2207","true","38315","102318","1","15","849"
"","1460573","499","2927","true","853999","1293049","6","87","1398"
"","9222883","2957","3119","true","6153886","8181236","6","84","142267"
"","9406217","3181","2957","true","4761379","7147129","24","25","434294"
"","8473961","2447","3463","true","617421","656573","43","16","66899"
"","930953","281","3313","true","102772","26573","18","7","7787"
"","8363947","2557","3271","true","2820282","1953459","20","29","10200"
"","4841873","2539","1907","true","3824761","1221706","2","82","32297"
"","1535203","653","2351","true","415337","1120577","4","3","3849"
"","5825219","3323","1753","true","3910505","384802","27","88","128449"
"","3042811","1327","2293","true","2124550","854611","15","11","1814"
"","3414959","2441","1399","true","1417616","2009393","7","41","6132"
"","2478461","1123","2207","true","2313953","2260985","56","16","202261"
"","3363121","2593","1297","true","1750888","1893558","0","8","36"
"","477157","673","709","true","313161","18926","10","14","999"
"","1602767","797","2011","true","1048568","115464","47","9","45978"
"","82309","53","1553","true","14030","59663","10","2","3692"
"","3234899","1553","2083","true","2113200","1022994","24","67","31220"
"","4310101","3121","1381","true","2136299","1285603","14","28","3786"
"","1941769","2843","683","true","1313466","991090","10","26","17860"
"","2032189","3559","571","true","1211820","181165","13","2","28325"
"","775609","523","1483","true","60554","225299","2","8","1053"
"","1749893","1093","1601","true","41932","299693","11","7","66176"
"","7047167","2887","2441","true","1727711","1363949","19","8","20584"
"","2883941","1249","2309","true","369779","392261","2","10","352"
"","1447783","2417","599","true","1338588","110638","12","27","22424"
"","1515901","1039","1459","true","1417241","1021852","1","86","38165"
"","5261327","2087","2521","true","786894","5006808","6","33","4943"
"","1268587","761","1667","true","275328","1193845","27","50","63674"
"","5924227","3491","1697","true","2991623","4143653","9","61","80610"
"","139103","113","1231","true","13672","125881","9","4","1679"
"","7744111","3407","2273","true","5097383","1564324","0","41","85"
"","51083","23","2221","true","43088","34256","2","2","860"
"","293693","577","509","true","133323","241740","4","9","2026"
"","845737","467","1811","true","46723","540809","1","19","662"
"","515689","3461","149","true","444196","479211","3","8","3236"
"","787921","1579","499","true","304602","159334","29","6","2451"
"","2469503","1613","1531","true","18069","945855","21","18","57545"
"","196891","491","401","true","30775","106965","25","29","4096"
"","1106879","701","1579","true","587640","655637","58","20","63476"
"","348727","1447","241","true","198339","136118","4","30","4346"
"","227779","601","379","true","99284","165609","3","3","1073"
"","6552523","3167","2069","true","1715154","1654981","57","25","1002503"
"","11298953","3467","3259","true","1807881","7545766","18","146","293038"
"","1454909","1361","1069","true","1019902","488609","7","56","1153"
"","1488523","1291","1153","true","899391","1002008","17","37","117721"
"","4833097","3259","1483","true","2248683","1662898","7","58","19070"
"","3710117","1553","2389","true","1555721","1029254","16","67","796099"
"","808567","997","811","true","416995","374012","9","4","2880"
"","962411","857","1123","true","305149","60335","52","26","68892"
"","5260309","3323","1583","true","1502588","3632631","20","88","3135565"
"","2282117","659","3463","true","1635498","1150474","10","20","12611"
"","530737","269","1973","true","145204","306066","6","15","3451"
"","825317","1723","479","true","1247","778664","7","19","4307"
"","1140977","877","1301","true","748857","827787","0","66","156"
"","5166229","1619","3191","true","4504547","3419817","55","2","115453"
"","6726527","2371","2837","true","3869540","4144729","13","20","136251"
"","2585291","733","3527","true","815701","1933760","25","58","34338"
"","8078149","2719","2971","true","389385","4727045","6","102","821425"
"","64703","727","89","true","50829","2858","7","14","515"
"","462431","2837","163","true","365310","273378","17","10","6118"
"","4258399","2203","1933","true","3475038","3560955","66","31","13915"
"","98851","41","2411","true","54203","97622","0","7","40"
"","233209","2309","101","true","204439","204742","6","9","494"
"","4387639","3547","1237","true","1314800","1604258","3","7","1564"
"","8793011","2803","3137","true","6922704","2301903","3","4","2170"
"","8394871","2777","3023","true","8321036","1567654","33","8","7255"
"","11023","73","151","true","10742","4400","2","12","158"
"","1364149","2423","563","true","883397","432719","3","69","1612"
"","567551","1459","389","true","29584","392521","3","3","5563"
"","2453383","1231","1993","true","1772770","1814623","6","37","48092"
"","1019951","877","1163","true","294704","1012967","6","66","11169"
"","3209911","2953","1087","true","1511853","2894517","9","16","7809"
"","7763023","2243","3461","true","874890","1052087","23","45","56181"
"","4912829","2053","2393","true","1916745","2224695","3","9","2299"
"","1077731","487","2213","true","871175","189571","21","21","16867"
"","49799","19","2621","true","45475","22352","13","1","879"
"","1313","13","101","true","564","889","0","4","27"
"","955631","2207","433","true","333818","843635","1","55","200"
"","141139","2663","53","true","28155","33481","34","32","2802"
"","47767","37","1291","true","34549","35733","22","2","1496"
"","204283","3049","67","true","109334","168361","2","3","218"
"","910517","2909","313","true","290572","52034","33","9","4582"
"","3129179","1831","1709","true","365697","982744","10","16","21132"
"","1448099","2347","617","true","726286","1019661","8","1","1532"
"","114923","2803","41","true","63432","14601","4","7","548"
"","495917","809","613","true","410165","172319","3","21","256"
"","6690113","3461","1933","true","1691946","1089732","76","51","20486"
"","505829","853","593","true","264963","276230","2","37","552"
"","1917371","3323","577","true","1057054","1347285","1","14","2256"
"","2759741","3329","829","true","910285","2431638","59","81","2726946"
"","365051","223","1637","true","266846","239017","20","7","2043"
"","67267","137","491","true","7666","56027","1","17","162"
"","2512547","1031","2437","true","866505","2156286","54","28","37330"
"","43621","241","181","true","6039","7125","2","14","716"
"","320071","1217","263","true","51683","206242","15","51","123077"
"","2457929","2099","1171","true","1523704","523670","3","53","121611"
"","601537","607","991","true","107664","246404","6","22","695"
"","1110377","2473","449","true","442559","422803","2","23","565"
"","1378723","2741","503","true","778093","380648","16","63","2353"
"","5232751","3037","1723","true","3806952","4593535","15","125","17293"
"","94147","31","3037","true","42325","63777","5","3","2784"
"","3363001","2609","1289","true","2941078","2522153","2","51","62306"
"","6078931","3119","1949","true","4825149","1977660","21","81","546623"
"","377057","1787","211","true","205342","76678","0","18","66"
"","4196141","2671","1571","true","2474327","1877347","1","60","253"
"","2366327","2437","971","true","569532","2343668","6","32","1096"
"","4549879","2437","1867","true","4420482","1407144","2","34","14545"
"","799597","293","2729","true","751583","481144","7","10","2935"
"","2987177","2017","1481","true","1612348","1413894","10","40","13566"
"","3196091","3041","1051","true","1385781","3113625","1","67","2745"
"","5072759","1571","3229","true","435813","2198847","13","16","2894"
"","1519027","1429","1063","true","424774","751115","6","32","1911"
"","211721","193","1097","true","118868","18508","5","8","1155"
"","582653","1453","401","true","358008","9288","20","2","26429"
"","1466581","557","2633","true","977837","1030195","17","4","1894"
"","2223077","1493","1489","true","776839","1580073","12","2","62090"
"","5868413","2659","2207","true","708449","1958179","5","27","37166"
"","2976497","1031","2887","true","1204773","2743544","13","8","88340"
"","2007569","929","2161","true","544035","23234","46","50","18334"
"","913207","983","929","true","119134","751783","13","6","1449"
"","4144381","1381","3001","true","2565368","803781","13","5","5391"
"","2693419","1361","1979","true","2661489","815973","13","28","14633"
"","1837523","2081","883","true","459706","1598776","1","1","2254"
"","1589011","3539","449","true","1177976","1521259","7","35","22605"
"","95371","283","337","true","47904","60373","3","4","319"
"","1649269","3359","491","true","1351979","210404","16","2","6144"
"","9270451","2677","3463","true","8834914","1971086","63","28","123893"
"","6805963","2399","2837","true","1128742","1930008","18","43","302262"
"","945533","2069","457","true","152576","136024","4","24","3422"
"","329507","109","3023","true","315193","170089","1","15","97"
"","1344289","3119","431","true","769390","965064","65","6","14547"
"","1583551","2843","557","true","733221","141877","32","21","7459"
"","444721","2663","167","true","202322","430945","0","5","37"
"","55703","1051","53","true","35813","32474","3","2","160"
"","5611129","1871","2999","true","1585757","2603581","15","67","513163"
"","7791307","2671","2917","true","5653011","690293","41","20","11642"
"","641183","421","1523","true","80381","173001","0","4","27"
"","3847979","1409","2731","true","2149039","2674596","59","3","13973"
"","12474799","3517","3547","true","5822835","9664236","0","27","145"
"","7390939","2239","3301","true","975709","5691043","15","7","7385"
"","1927463","1493","1291","true","9309","1212521","37","28","28732"
"","343751","1987","173","true","67858","248989","10","4","1437"
"","1141937","787","1451","true","82222","656732","11","35","85580"
"","7297727","2111","3457","true","3429560","5238687","19","17","30365"
"","393937","211","1867","true","146662","290421","8","28","6392"
"","1661239","3037","547","true","623325","523104","6","125","41067"
"","2628721","1879","1399","true","2382020","1089268","0","37","80"
"","10523","619","17","true","509","3620","8","6","1036"
"","2230567","643","3469","true","1844268","1153937","6","62","4837"
"","2206801","1327","1663","true","601706","111121","15","22","9259"
"","19561","631","31","true","19436","15650","5","7","336"
"","873547","349","2503","true","463044","653272","21","16","108776"
"","4377","1459","3","true","137","1262","0","1","23"
"","11603","41","283","true","1661","1743","2","7","171"
"","2386387","1201","1987","true","401413","2080428","1","5","312"
"","84583","2063","41","true","5003","15663","9","7","3956"
"","2119153","2467","859","true","636715","2060174","5","7","4560"
"","568511","701","811","true","484762","526822","3","20","3176"
"","1186543","431","2753","true","886117","1139393","7","7","1029"
"","8337779","2549","3271","true","3273127","1212397","6","10","1977"
"","1292147","2179","593","true","467039","271942","0","23","64"
"","4071269","1481","2749","true","1921999","3634035","29","8","34616"
"","4742093","1693","2801","true","4698937","3380090","10","17","43708"
"","697241","2713","257","true","375689","178056","12","15","14371"
"","6392467","3461","1847","true","1358969","3774845","28","59","726576"
"","351149","251","1399","true","320570","201655","42","41","65848"
"","3836429","1511","2539","true","1006019","2160423","6","26","11996"
"","887099","263","3373","true","757326","651863","1","26","887"
"","3867379","1627","2377","true","2736586","2014198","3","7","2413"
"","30007","811","37","true","28063","29685","1","14","72"
"","186463","937","199","true","39853","59753","1","6","137"
"","1075927","827","1301","true","890543","197517","21","15","26199"
"","3227","461","7","true","887","2609","0","1","22"
"","3121099","1301","2399","true","617573","1999397","7","43","148830"
"","1578113","1301","1213","true","1441382","155994","15","38","4642"
"","6980867","2789","2503","true","104177","2221028","1","88","604"
"","226489","293","773","true","102687","188490","10","53","13062"
"","4762063","2347","2029","true","581628","107534","2","29","873"
"","4351037","3169","1373","true","3925467","1318140","14","27","6480"
"","213457","1889","113","true","180386","119938","4","39","799"
"","929447","787","1181","true","417800","306046","5","35","815"
"","3939799","1597","2467","true","1925971","3123721","20","18","106943"
"","11050433","3191","3463","true","1361782","3822043","21","22","28236"
"","351941","353","997","true","87410","106353","3","22","404"
"","133907","373","359","true","102664","76927","1","1","83"
"","2089687","967","2161","true","610970","1462404","2","1","8096"
"","2613251","1451","1801","true","1374338","505189","50","31","97276"
"","4187903","2203","1901","true","3542818","141929","1","126","136781"
"","3469847","1033","3359","true","2547056","1503726","34","9","14564"
"","3214219","1433","2243","true","2504933","1251096","1","45","1481"
"","161113","439","367","true","120227","52332","6","3","556"
"","360419","439","821","true","7115","16773","1","4","125"
"","5177057","2767","1871","true","4476123","3585149","10","39","516371"
"","2325893","821","2833","true","64496","1840787","4","13","2374"
"","192691","233","827","true","23008","156284","1","14","367"
"","502991","313","1607","true","459324","356973","46","9","3381"
"","1395503","1483","941","true","1164167","1222509","18","10","38933"
"","3657301","2971","1231","true","1061554","3551252","11","20","576157"
"","6155797","2269","2713","true","2693862","2664019","25","58","18458"
"","7309693","2311","3163","true","4513428","1847019","26","50","34044"
"","2249671","677","3323","true","1018224","437358","0","24","79"
"","1275581","401","3181","true","1118430","383397","7","29","21831"
"","10201283","3359","3037","true","4122708","1261854","4","125","2558397"
"","3532099","2753","1283","true","189128","436898","0","4","64"
"","2856649","1277","2237","true","1283342","812129","58","7","8704"
"","8247163","3067","2689","true","7028487","7872833","19","2","8368"
"","8324677","3181","2617","true","4520552","3938429","14","14","13877"
"","961043","2677","359","true","934694","21398","4","5","1895"
"","5647013","2711","2083","true","3168361","4030459","17","17","15302"
"","9252833","3361","2753","true","8310367","5562873","190","9","46323"
"","7039421","2557","2753","true","102367","4008874","11","9","7238"
"","6462653","1847","3499","true","156676","3640118","4","59","13651"
"","570811","2017","283","true","207309","190612","6","5","3264"
"","119767","229","523","true","75076","108281","3","4","431"
"","767099","1193","643","true","122941","243434","87","7","10436"
"","321479","151","2129","true","39045","52484","1","12","799"
"","323303","271","1193","true","18510","143775","22","6","1604"
"","847291","2707","313","true","594364","662285","9","9","1611"
"","2590661","2819","919","true","1990827","709741","13","25","9866"
"","316171","751","421","true","216127","11100","6","12","808"
"","71977","167","431","true","46267","9527","1","8","83"
"","123869","97","1277","true","49674","87984","5","14","566"
"","2928941","1039","2819","true","694506","1979970","19","21","12200"
"","1083293","313","3461","true","1077816","284987","2","9","439"
"","2795041","2711","1031","true","1183966","202454","0","28","61"
"","9924809","3469","2861","true","2426729","3408456","9","62","411080"
"","6649781","3539","1879","true","2914026","2639692","0","37","80"
"","7826009","3413","2293","true","4634862","5259441","28","72","11365"
"","2480791","709","3499","true","363717","397749","15","14","3370"
"","61877","1439","43","true","1486","44744","2","2","116"
"","29047","937","31","true","6330","13088","3","1","173"
"","1390153","1871","743","true","955913","71000","0","15","48"
"","3768091","3061","1231","true","1851320","1888250","14","35","187659"
"","215431","1021","211","true","183532","94068","1","6","361"
"","628283","433","1451","true","109264","143471","2","3","11064"
"","5684807","2861","1987","true","5537985","3550985","3","10","41380"
"","2771827","991","2797","true","2444744","823468","1","22","356"
"","299707","107","2801","true","285596","122956","1","9","249"
"","1803041","2099","859","true","1105794","1237221","66","1","12170"
"","3358961","1009","3329","true","3211649","2127983","11","49","1296213"
"","2480381","2699","919","true","339975","697466","1","25","2203"
"","1471237","1427","1031","true","1452854","1043547","1","7","290"
"","10844609","3137","3457","true","5302745","6906793","3","44","24592"
"","5398229","2411","2239","true","4591841","729419","17","61","22002"
"","524779","509","1031","true","24841","223824","3","15","5195"
"","4441183","1423","3121","true","3639874","3859016","38","25","5321"
"","4977199","2441","2039","true","4181517","4040826","24","5","10420"
"","1172771","521","2251","true","744773","416022","0","55","949"
"","4359793","1789","2437","true","948112","767774","1","17","258"
"","3261649","1747","1867","true","1134280","409884","4","86","1720"
"","7365023","2087","3529","true","2216854","5498824","16","50","12170"
"","59047","137","431","true","48289","24177","4","17","781"
"","8016871","3527","2273","true","4694","5587935","33","58","91058"
"","5121509","3187","1607","true","2970180","3011611","7","71","43572"
"","490873","331","1483","true","369080","130098","2","32","12454"
"","61177","131","467","true","4321","30473","1","19","287"
"","6953339","2251","3089","true","175669","1018966","9","17","75998"
"","142921","1091","131","true","136484","87389","1","28","131"
"","832283","1709","487","true","304029","542172","6","33","127176"
"","3655507","2647","1381","true","1198278","2381487","6","90","55936"
"","150763","107","1409","true","126166","2260","1","9","1098"
"","333313","149","2237","true","245850","53789","9","14","1331"
"","19361","19","1019","true","3489","14414","15","1","776"
"","7606013","3391","2243","true","2898104","1265200","2","45","709"
"","1988927","1289","1543","true","247551","23265","23","51","101919"
"","4711477","2213","2129","true","2397532","1916378","26","23","40436"
"","3879053","1621","2393","true","1263034","194795","18","44","20490"
"","4975583","2153","2311","true","513847","1041332","0","38","80"
"","3023837","2039","1483","true","938368","1904854","6","19","34136"
"","2551673","3301","773","true","1204306","2098877","3","12","38784"
"","1007707","631","1597","true","203939","295434","11","11","4020"
"","3103103","967","3209","true","34953","2040511","44","32","214780"
"","7968173","2789","2857","true","3977775","7614736","5","2","259375"
"","177659","101","1759","true","82946","126921","8","11","2825"
"","608453","229","2657","true","370980","435329","0","28","57"
"","1461457","443","3299","true","696238","539859","7","2","1304"
"","100697","101","997","true","27482","38449","8","14","2636"
"","7052509","3389","2081","true","4485456","616877","25","39","272452"
"","5191631","1901","2731","true","173814","175715","26","126","9160"
"","5221453","2531","2063","true","3880418","1650607","7","19","6703"
"","3823327","3221","1187","true","3559091","1864845","4","2","2151"
"","934163","577","1619","true","422333","449856","19","50","17491"
"","1664743","2459","677","true","546344","910570","0","5","30"
"","2630813","1933","1361","true","174786","29159","0","28","64"
"","6758467","2341","2887","true","6191907","2326214","28","43","143852"
"","275381","2437","113","true","235783","79504","4","3","559"
"","167767","127","1321","true","110848","82146","19","2","2893"
"","242653","431","563","true","241885","118025","8","6","1480"
"","743621","347","2143","true","703002","98875","4","11","2776"
"","3905261","1583","2467","true","3801474","3103313","2","71","193133"
"","3148381","929","3389","true","552258","1596070","80","32","26333"
"","192281","3259","59","true","55358","21492","1","3","215"
"","2827999","1949","1451","true","1838077","73661","16","31","576764"
"","7639141","2843","2687","true","2824825","223480","6","21","1672"
"","2827589","1613","1753","true","1031081","1690798","4","58","6384"
"","14429","47","307","true","10491","13546","0","3","69"
"","288377","283","1019","true","128706","55338","4","19","904"
"","4771783","1487","3209","true","2092307","3218666","12","35","6546"
"","2774461","919","3019","true","1663856","2244664","24","25","23009"
"","5679097","2557","2221","true","1907044","4383459","13","101","629091"
"","5374399","1697","3167","true","1715646","539625","7","3","91024"
"","2912939","2239","1301","true","2724073","2249405","0","15","43"
"","358583","1153","311","true","194156","304844","9","37","8149"
"","2053861","2657","773","true","1731235","419454","1","53","42695"
"","443101","1987","223","true","411982","18387","5","5","841"
"","332867","127","2621","true","142462","51149","1","6","134"
"","247837","1783","139","true","13919","190436","1","18","224"
"","4916267","2029","2423","true","4265977","1857554","1","8","165"
"","747793","1523","491","true","529685","336264","28","39","7279"
"","5047253","1877","2689","true","3087001","3924143","22","17","118417"
"","2175913","2683","811","true","291601","1142112","4","31","7503"
"","301621","89","3389","true","163994","180548","14","14","7075"
"","841579","421","1999","true","345862","759284","11","12","4935"
"","1393","7","199","true","824","586","3","1","129"
"","2512483","757","3319","true","1126516","915313","4","26","133337"
"","36661","61","601","true","28257","18131","4","1","1378"
"","3294607","1873","1759","true","1651601","1697335","13","26","4754"
"","2961697","1733","1709","true","1312521","841145","6","27","70861"
"","9565519","3457","2767","true","984952","8548868","14","44","292029"
"","1081967","461","2347","true","240999","288482","4","10","2771"
"","1762493","941","1873","true","1469100","1528383","8","15","2188"
"","2723957","1013","2689","true","378789","2309491","2","3","5416"
"","6447877","3491","1847","true","141918","5161976","7","61","391503"
"","984439","347","2837","true","217769","769499","4","11","3517"
"","3457099","1319","2621","true","1119571","2521668","46","15","22165"
"","1609681","631","2551","true","447628","214789","35","11","18686"
"","2648339","1093","2423","true","2469674","563482","4","13","47498"
"","2807237","2377","1181","true","2211114","1638329","1","33","655"
"","2172299","1327","1637","true","10289","1485913","22","11","4446"
"","11506973","3319","3467","true","10083636","1797506","0","146","303"
"","6093257","2521","2417","true","4656436","3957923","40","23","11343"
"","528019","409","1291","true","456267","99951","5","28","3814"
"","121811","2971","41","true","12531","116466","0","7","46"
"","6820357","2399","2843","true","2081751","2859027","7","43","40635"
"","4254577","2969","1433","true","4061683","1712996","107","18","35366"
"","2018243","569","3547","true","1630935","512281","1","29","3839"
"","447781","197","2273","true","43167","361387","9","36","3465"
"","1376593","1409","977","true","32729","184901","0","19","57"
"","2773913","1481","1873","true","1877238","2176918","11","39","62462"
"","2675263","2843","941","true","324055","2224875","6","15","1932"
"","1268957","499","2543","true","292055","640357","4","1","604"
"","1299643","1583","821","true","164739","136245","7","65","19810"
"","896407","739","1213","true","76340","592901","43","6","5655"
"","3423701","1901","1801","true","361552","2587588","4","6","44218"
"","164261","277","593","true","147797","51138","1","37","5014"
"","339797","103","3299","true","214601","145322","8","8","6377"
"","272851","971","281","true","235982","141004","9","4","608"
"","30787","17","1811","true","23312","29857","6","6","1143"
"","6578387","2791","2357","true","6031581","6120893","11","18","70356"
"","1285073","3067","419","true","78152","1065726","4","21","699"
"","3944713","1109","3557","true","3386685","1776417","15","17","34633"
"","1887827","1367","1381","true","1306693","222662","32","14","3569"
"","1397093","1993","701","true","117526","805111","43","37","144230"
"","555889","587","947","true","325560","457635","0","16","54"
"","9179","67","137","true","8496","5482","1","17","87"
"","4022","2011","2","true","2089","2705","0","2","56"
