#### DATA MINER - 1557690624519
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"1927","47","41","true","3","1272","4","20"
"1541","23","67","1541","3","1","11","26"
"493","17","29","true","3","460","6","27"
"533","13","41","true","3","196","3","17"
"3431","47","73","true","3","2118","4","26"
"143","13","11","true","3","14","3","33"
"1007","53","19","true","3","77","6","26"
"5329","73","73","true","3","2410","4","34"
"533","13","41","true","3","196","3","23"
"437","23","19","true","3","381","6","42"
"1159","61","19","true","3","733","5","18"
"629","17","37","629","3","1","6","27"
"1159","61","19","true","3","733","5","19"
"2747","67","41","true","3","411","4","26"
"299","23","13","true","3","131","3","37"
"5041","71","71","true","3","2273","7","37"
"1763","41","43","true","3","575","4","41"
"7081","73","97","true","3","6498","4","17"
"3649","41","89","true","3","1641","4","41"
"1357","59","23","true","3","737","11","25"
"4171","97","43","true","3","3008","6","35"
"1037","17","61","true","3","611","5","18"
"1891","61","31","1891","3","1","5","25"
"7387","89","83","true","3","3205","11","26"
"1769","61","29","true","3","123","5","25"
"989","23","43","true","3","216","7","37"
"949","13","73","true","3","729","3","21"
"1073","29","37","true","3","112","6","44"
"6557","79","83","true","3","4978","13","51"
"4819","61","79","true","3","3844","5","18"
"1073","37","29","true","3","112","6","36"
"1829","31","59","true","3","435","5","41"
"689","53","13","true","3","40","3","25"
"3403","83","41","true","3","1641","4","17"
"1541","23","67","1541","3","1","11","42"
"391","17","23","true","3","358","6","18"
"3139","73","43","true","3","1607","4","32"
"2449","31","79","true","3","2264","5","23"
"221","17","13","true","3","66","3","31"
"5963","89","67","5963","3","1","11","26"
"1121","59","19","true","3","666","6","21"
"1909","23","83","true","3","300","11","41"
"1591","37","43","true","3","815","6","19"
"1073","37","29","true","3","112","6","46"
"551","19","29","true","3","286","6","19"
"403","31","13","true","3","326","3","32"
"3901","47","83","true","3","1787","23","57"
"3551","53","67","true","3","1341","11","25"
"1147","31","37","true","3","528","5","18"
"779","41","19","true","3","83","4","17"
"1159","19","61","true","3","733","5","18"
"3293","89","37","true","3","2850","6","19"
"5429","89","61","true","3","4454","5","31"
"2201","71","31","true","3","1582","5","21"
"1691","89","19","true","3","1426","6","19"
"2537","43","59","true","3","517","7","30"
"2773","59","47","true","3","2257","23","51"
"2209","47","47","true","3","518","23","58"
"3599","61","59","true","3","2441","5","22"
"583","11","53","true","3","386","5","49"
"391","23","17","true","3","358","6","37"
"923","71","13","true","3","729","3","32"
"5141","53","97","true","3","2038","6","22"
"2867","47","61","true","3","1465","5","42"
"2923","37","79","true","3","223","6","34"
"4717","53","89","true","3","4362","11","26"
"1961","37","53","true","3","1296","6","18"
"2201","71","31","true","3","1582","5","33"
"533","13","41","true","3","196","3","16"
"4307","73","59","true","3","1315","4","40"
"533","41","13","true","3","196","3","22"
"221","13","17","true","3","66","3","38"
"391","23","17","true","3","358","6","18"
"1003","17","59","true","3","902","6","19"
"481","13","37","true","3","248","3","26"
"2449","79","31","true","3","2264","5","36"
"517","11","47","true","3","243","5","19"
"803","11","73","true","3","147","4","17"
"323","19","17","323","3","1","6","26"
"671","61","11","671","3","1","5","39"
"4757","71","67","true","3","143","7","28"
"2407","83","29","true","3","1451","7","38"
"913","83","11","true","3","870","5","39"
"697","41","17","true","3","288","4","38"
"7387","89","83","true","3","3205","11","34"
"5293","67","79","true","3","1274","11","40"
"1411","83","17","true","3","630","6","42"
"2773","59","47","true","3","2257","23","56"
"1079","13","83","true","3","729","3","16"
"1501","19","79","true","3","381","6","22"
"1073","37","29","true","3","112","6","19"
"4183","89","47","true","3","802","11","49"
"6889","83","83","true","3","1578","41","67"
"4661","59","79","true","3","1423","13","44"
"2059","29","71","2059","3","1","7","26"
"2501","61","41","true","3","2338","4","24"
"979","11","89","true","3","716","5","26"
"2059","71","29","2059","3","1","7","37"
"1633","23","71","true","3","285","7","20"
"247","13","19","true","3","235","3","38"
"2077","67","31","true","3","156","5","18"
"377","29","13","true","3","352","3","22"
"3239","79","41","true","3","1723","4","68"
"1139","17","67","true","3","494","6","237"
"3293","89","37","true","3","2850","6","50"
"7663","79","97","true","3","6306","6","40"
"3127","59","53","true","3","3075","13","29"
"247","19","13","true","3","235","3","37"
"1943","67","29","true","3","813","7","20"
"1271","41","31","true","3","1149","4","37"
"2501","61","41","true","3","2338","4","25"
"493","29","17","true","3","460","6","50"
"1411","17","83","true","3","630","6","42"
"1411","83","17","true","3","630","6","19"
"1643","53","31","true","3","280","5","34"
"4399","83","53","true","3","1326","13","53"
"2773","47","59","true","3","2257","23","63"
"2117","73","29","true","3","1242","4","23"
"3977","41","97","true","3","2133","4","39"
"1711","29","59","true","3","871","7","25"
"779","19","41","true","3","83","4","24"
"3233","61","53","true","3","916","5","35"
"2773","59","47","true","3","2257","23","41"
"979","11","89","true","3","716","5","25"
"6557","79","83","true","3","4978","13","28"
"1411","83","17","true","3","630","6","26"
"1829","59","31","true","3","435","5","18"
"2279","53","43","true","3","990","7","36"
"2231","97","23","true","3","680","6","50"
"253","11","23","true","3","100","5","27"
"989","43","23","true","3","216","7","26"
"869","79","11","true","3","210","5","18"
"3827","89","43","true","3","1463","7","27"
"3953","59","67","true","3","2212","11","42"
"221","17","13","true","3","66","3","38"
"5723","59","97","true","3","4560","6","19"
"6887","71","97","true","3","6209","6","19"
"9409","97","97","true","3","389","6","43"
"1513","89","17","true","3","358","6","39"
"2573","83","31","true","3","621","5","48"
"5041","71","71","true","3","2273","7","37"
"3149","67","47","true","3","2212","11","47"
"1271","41","31","true","3","1149","4","24"
"1961","37","53","true","3","1296","6","40"
"473","43","11","true","3","408","5","32"
"2623","43","61","true","3","1526","5","27"
"1843","19","97","1843","3","1","6","27"
"3713","47","79","true","3","2450","13","48"
"451","41","11","true","3","411","4","25"
"799","17","47","true","3","307","6","34"
"3071","37","83","true","3","630","6","42"
"817","43","19","true","3","514","6","25"
"3233","53","61","true","3","916","5","18"
"2923","79","37","true","3","223","6","19"
"2479","37","67","true","3","963","6","55"
"689","53","13","true","3","40","3","177"
"1139","17","67","true","3","494","6","23"
"2813","97","29","true","3","1359","6","36"
"473","43","11","true","3","408","5","27"
"589","19","31","true","3","125","5","17"
"1073","29","37","true","3","112","6","40"
"3551","53","67","true","3","1341","11","26"
"4183","89","47","true","3","802","11","41"
"2491","53","47","true","3","2121","13","114"
"2209","47","47","true","3","518","23","45"
"799","47","17","true","3","307","6","45"
"2623","43","61","true","3","1526","5","26"
"793","61","13","true","3","729","3","22"
"737","11","67","true","3","89","5","40"
"3763","53","71","true","3","3693","7","20"
"517","11","47","true","3","243","5","26"
"4891","73","67","true","3","3359","4","24"
"1633","71","23","true","3","285","7","37"
"4307","59","73","true","3","1315","4","17"
"5561","67","83","true","3","1877","11","26"
"913","11","83","true","3","870","5","20"
"1849","43","43","true","3","1076","7","21"
"1147","37","31","true","3","528","5","158"
"3007","97","31","true","3","1551","5","20"
"3239","41","79","true","3","1723","4","156"
"1271","31","41","true","3","1149","4","150"
"1067","97","11","true","3","969","5","153"
"143","11","13","true","3","14","3","149"
"1537","53","29","true","3","407","7","158"
"871","13","67","true","3","729","3","27"
"1007","19","53","true","3","77","6","22"
"4087","67","61","true","3","1831","5","45"
"2747","67","41","true","3","411","4","42"
"1909","83","23","true","3","300","11","43"
"473","43","11","true","3","408","5","27"
"1349","71","19","true","3","742","6","20"
"5561","83","67","true","3","1877","11","30"
"2449","79","31","true","3","2264","5","135"
"2201","31","71","true","3","1582","5","154"
"407","37","11","true","3","232","5","187"
"1633","71","23","true","3","285","7","42"
"2047","89","23","2047","3","1","11","44"
"2021","43","47","true","3","732","7","23"
"1079","83","13","true","3","729","3","20"
"901","17","53","true","3","766","6","24"
"143","13","11","true","3","14","3","24"
"2867","47","61","true","3","1465","5","29"
"3431","47","73","true","3","2118","4","18"
"2759","31","89","true","3","2140","5","35"
"299","23","13","true","3","131","3","28"
"817","43","19","true","3","514","6","19"
"779","41","19","true","3","83","4","24"
"1387","73","19","true","3","1242","4","38"
"803","11","73","true","3","147","4","17"
"4087","61","67","true","3","1831","5","41"
"949","73","13","true","3","729","3","45"
"5429","61","89","true","3","4454","5","18"
"1343","79","17","true","3","460","6","19"
"3551","67","53","true","3","1341","11","27"
"1679","73","23","true","3","147","4","40"
"2263","73","31","true","3","1242","4","44"
"2813","29","97","true","3","1359","6","52"
"1943","67","29","true","3","813","7","20"
"1691","19","89","true","3","1426","6","34"
"1649","97","17","1649","3","1","6","19"
"667","23","29","true","3","262","7","24"
"4897","83","59","true","3","2361","29","74"
"8051","97","83","true","3","3784","6","21"
"1387","73","19","true","3","1242","4","25"
"1739","47","37","true","3","260","6","170"
"961","31","31","true","3","187","5","52"
"803","11","73","true","3","147","4","33"
"899","29","31","true","3","94","5","25"
"3481","59","59","true","3","1063","29","77"
"299","13","23","true","3","131","3","27"
"2923","37","79","true","3","223","6","25"
"2623","61","43","true","3","1526","5","27"
"4897","59","83","true","3","2361","29","49"
"3569","43","83","true","3","1119","7","25"
"3431","47","73","true","3","2118","4","24"
"2537","59","43","true","3","517","7","41"
"1961","37","53","true","3","1296","6","19"
"767","13","59","true","3","729","3","39"
"697","41","17","true","3","288","4","16"
"5893","71","83","true","3","4190","7","21"
"689","13","53","true","3","40","3","23"
"713","23","31","true","3","652","5","24"
"713","31","23","true","3","652","5","40"
"1067","97","11","true","3","969","5","19"
"2747","67","41","true","3","411","4","35"
"361","19","19","true","3","324","6","26"
"4717","89","53","true","3","4362","11","46"
"6319","71","89","true","3","5468","7","32"
"923","71","13","true","3","729","3","46"
"1037","17","61","true","3","611","5","60"
"481","37","13","true","3","248","3","23"
"4183","89","47","true","3","802","11","26"
"1909","83","23","true","3","300","11","25"
"517","47","11","true","3","243","5","41"
"247","13","19","true","3","235","3","41"
"611","47","13","true","3","118","3","21"
"4559","97","47","true","3","777","6","336"
"4087","67","61","true","3","1831","5","163"
"7663","79","97","true","3","6306","6","52"
"893","47","19","true","3","495","6","36"
"1403","61","23","true","3","123","5","40"
"2059","29","71","2059","3","1","7","36"
"5723","59","97","true","3","4560","6","19"
"4559","97","47","true","3","777","6","19"
"1541","23","67","1541","3","1","11","29"
"1189","41","29","true","3","575","4","17"
"803","73","11","true","3","147","4","24"
"1577","19","83","true","3","381","6","25"
"1333","31","43","true","3","838","5","48"
"551","29","19","true","3","286","6","25"
"2479","67","37","true","3","963","6","25"
"2021","47","43","true","3","732","7","43"
"793","13","61","true","3","729","3","23"
"169","13","13","true","3","53","3","21"
"611","47","13","true","3","118","3","15"
"1349","71","19","true","3","742","6","28"
"4661","59","79","true","3","1423","13","46"
"1333","43","31","true","3","838","5","32"
"1271","41","31","true","3","1149","4","17"
"841","29","29","true","3","88","7","41"
"2479","67","37","true","3","963","6","19"
"629","37","17","629","3","1","6","26"
"2117","73","29","true","3","1242","4","19"
"799","17","47","true","3","307","6","25"
"5329","73","73","true","3","2410","4","33"
"2747","67","41","true","3","411","4","50"
"1643","31","53","true","3","280","5","19"
"527","17","31","true","3","373","5","24"
"1577","19","83","true","3","381","6","34"
"1577","83","19","true","3","381","6","42"
"899","29","31","true","3","94","5","25"
"4453","73","61","true","3","1972","4","39"
"4819","79","61","true","3","3844","5","43"
"3239","41","79","true","3","1723","4","26"
"1241","17","73","true","3","220","4","22"
"689","53","13","true","3","40","3","41"
"6319","71","89","true","3","5468","7","21"
"169","13","13","true","3","53","3","19"
"767","13","59","true","3","729","3","45"
"323","17","19","323","3","1","6","68"
"1157","13","89","true","3","729","3","42"
"1961","53","37","true","3","1296","6","19"
"221","13","17","true","3","66","3","22"
"5141","53","97","true","3","2038","6","35"
"2581","29","89","true","3","929","7","37"
"527","31","17","true","3","373","5","18"
"5723","59","97","true","3","4560","6","19"
"377","29","13","true","3","352","3","15"
"1387","19","73","true","3","1242","4","41"
"2501","61","41","true","3","2338","4","17"
"5041","71","71","true","3","2273","7","20"
"1501","79","19","true","3","381","6","19"
"143","13","11","true","3","14","3","21"
"1079","83","13","true","3","729","3","35"
"1189","41","29","true","3","575","4","25"
"1961","37","53","true","3","1296","6","19"
"5141","53","97","true","3","2038","6","35"
"2881","43","67","true","3","947","7","19"
"2813","29","97","true","3","1359","6","28"
"5609","79","71","true","3","3622","7","21"
"2759","89","31","true","3","2140","5","39"
"2449","31","79","true","3","2264","5","23"
"781","71","11","true","3","375","5","33"
"1843","97","19","1843","3","1","6","27"
"689","13","53","true","3","40","3","22"
"2759","89","31","true","3","2140","5","40"
"2231","97","23","true","3","680","6","19"
"2419","41","59","true","3","1846","4","24"
"3649","41","89","true","3","1641","4","24"
"1003","17","59","true","3","902","6","28"
"871","67","13","true","3","729","3","40"
"2773","47","59","true","3","2257","23","72"
"5723","97","59","true","3","4560","6","35"
"1961","37","53","true","3","1296","6","42"
"5251","59","89","true","3","4985","11","32"
"2201","31","71","true","3","1582","5","67"
"2809","53","53","true","3","2015","13","27"
"703","19","37","703","3","1","6","25"
"1577","19","83","true","3","381","6","44"
"1037","17","61","true","3","611","5","49"
"3713","47","79","true","3","2450","13","43"
"2701","73","37","true","3","877","4","17"
"2809","53","53","true","3","2015","13","36"
"1147","37","31","true","3","528","5","41"
"1007","19","53","true","3","77","6","28"
"2759","89","31","true","3","2140","5","22"
"527","17","31","true","3","373","5","41"
"1691","19","89","true","3","1426","6","20"
"779","19","41","true","3","83","4","21"
"703","37","19","703","3","1","6","26"
"2911","41","71","true","3","2379","4","207"
"247","13","19","true","3","235","3","46"
"5609","79","71","true","3","3622","7","688"
"2059","71","29","2059","3","1","7","48"
"209","11","19","true","3","144","5","27"
"2419","59","41","true","3","1846","4","32"
"979","89","11","true","3","716","5","30"
"4891","73","67","true","3","3359","4","27"
"2627","37","71","true","3","2517","6","36"
"1343","79","17","true","3","460","6","36"
"1207","17","71","true","3","103","6","21"
"2501","41","61","true","3","2338","4","51"
"6319","89","71","true","3","5468","7","36"
"253","23","11","true","3","100","5","18"
"3827","43","89","true","3","1463","7","45"
"781","71","11","true","3","375","5","41"
"1271","31","41","true","3","1149","4","17"
"1147","37","31","true","3","528","5","23"
"299","13","23","true","3","131","3","33"
"1121","59","19","true","3","666","6","20"
"2279","53","43","true","3","990","7","44"
"1273","19","67","true","3","628","6","21"
"3397","43","79","true","3","2753","7","32"
"2747","67","41","true","3","411","4","28"
"1891","31","61","1891","3","1","5","38"
"7031","89","79","true","3","6409","11","39"
"943","23","41","true","3","124","4","27"
"4399","53","83","true","3","1326","13","54"
"451","41","11","true","3","411","4","38"
"1577","19","83","true","3","381","6","41"
"4189","59","71","true","3","3054","7","28"
"1577","83","19","true","3","381","6","19"
"3233","53","61","true","3","916","5","27"
"1067","11","97","true","3","969","5","18"
"2993","41","73","2993","3","1","4","26"
"589","31","19","true","3","125","5","44"
"913","11","83","true","3","870","5","25"
"2173","41","53","true","3","206","4","18"
"1679","23","73","true","3","147","4","32"
"1817","23","79","true","3","484","11","25"
"6059","73","83","true","3","147","4","32"
"451","41","11","true","3","411","4","323"
"2491","47","53","true","3","2121","13","33"
"3721","61","61","true","3","1587","5","168"
"7663","97","79","true","3","6306","6","32"
"2581","29","89","true","3","929","7","40"
"391","17","23","true","3","358","6","44"
"2813","97","29","true","3","1359","6","19"
"1537","53","29","true","3","407","7","23"
"4891","73","67","true","3","3359","4","18"
"1273","67","19","true","3","628","6","20"
"2291","29","79","true","3","146","7","35"
"527","17","31","true","3","373","5","18"
"8051","83","97","true","3","3784","6","26"
"3869","73","53","true","3","3651","4","22"
"2117","73","29","true","3","1242","4","21"
"2867","61","47","true","3","1465","5","21"
"3293","89","37","true","3","2850","6","45"
"3763","71","53","true","3","3693","7","40"
"913","11","83","true","3","870","5","19"
"319","29","11","true","3","210","5","18"
"473","43","11","true","3","408","5","18"
"869","11","79","true","3","210","5","39"
"713","23","31","true","3","652","5","19"
"3397","43","79","true","3","2753","7","36"
"667","29","23","true","3","262","7","35"
"1633","23","71","true","3","285","7","29"
"2501","41","61","true","3","2338","4","32"
"1147","31","37","true","3","528","5","24"
"299","23","13","true","3","131","3","39"
"2263","73","31","true","3","1242","4","34"
"2813","29","97","true","3","1359","6","25"
"6557","79","83","true","3","4978","13","28"
"1027","79","13","true","3","729","3","32"
"583","11","53","true","3","386","5","33"
"1457","47","31","true","3","807","5","18"
"5063","83","61","true","3","123","5","33"
"2021","43","47","true","3","732","7","31"
"1261","97","13","true","3","729","3","21"
"3869","73","53","true","3","3651","4","17"
"2257","61","37","true","3","306","5","18"
"1817","79","23","true","3","484","11","33"
"1517","37","41","true","3","1395","4","41"
"737","67","11","true","3","89","5","42"
"5609","79","71","true","3","3622","7","21"
"589","19","31","true","3","125","5","26"
"1247","43","29","1247","3","1","7","26"
"3053","71","43","3053","3","1","7","35"
"2279","53","43","true","3","990","7","31"
"5293","79","67","true","3","1274","11","43"
"869","11","79","true","3","210","5","36"
"5963","67","89","5963","3","1","11","26"
"2479","67","37","true","3","963","6","24"
"1711","29","59","true","3","871","7","21"
"2501","41","61","true","3","2338","4","50"
"8051","83","97","true","3","3784","6","20"
"667","23","29","true","3","262","7","47"
"7387","83","89","true","3","3205","11","29"
"3551","67","53","true","3","1341","11","47"
"559","43","13","true","3","170","3","30"
"2291","79","29","true","3","146","7","32"
"1073","37","29","true","3","112","6","23"
"1067","11","97","true","3","969","5","22"
"1513","17","89","true","3","358","6","190"
"961","31","31","true","3","187","5","36"
"913","11","83","true","3","870","5","32"
"1147","31","37","true","3","528","5","20"
"5183","73","71","true","3","3870","4","25"
"4453","73","61","true","3","1972","4","43"
"1079","13","83","true","3","729","3","25"
"1513","17","89","true","3","358","6","19"
"803","11","73","true","3","147","4","41"
"671","61","11","671","3","1","5","33"
"473","11","43","true","3","408","5","26"
"1159","61","19","true","3","733","5","44"
"1027","79","13","true","3","729","3","33"
"7663","79","97","true","3","6306","6","20"
"3481","59","59","true","3","1063","29","66"
"793","61","13","true","3","729","3","40"
"1927","41","47","true","3","1272","4","25"
"143","13","11","true","3","14","3","43"
"1081","23","47","true","3","990","11","24"
"3337","71","47","true","3","356","7","27"
"3481","59","59","true","3","1063","29","64"
"737","67","11","true","3","89","5","18"
"1943","29","67","true","3","813","7","27"
"1577","83","19","true","3","381","6","40"
"121","11","11","121","3","1","5","48"
"2059","71","29","2059","3","1","7","31"
"703","19","37","703","3","1","6","25"
"5609","79","71","true","3","3622","7","45"
"1679","23","73","true","3","147","4","41"
"1349","71","19","true","3","742","6","43"
"851","37","23","true","3","519","6","26"
"1081","23","47","true","3","990","11","41"
"1541","67","23","1541","3","1","11","40"
"4819","79","61","true","3","3844","5","42"
"5329","73","73","true","3","2410","4","36"
"2701","73","37","true","3","877","4","18"
"2231","97","23","true","3","680","6","31"
"1517","41","37","true","3","1395","4","41"
"2537","43","59","true","3","517","7","77"
"1349","71","19","true","3","742","6","48"
"2201","31","71","true","3","1582","5","27"
"1139","67","17","true","3","494","6","20"
"4307","59","73","true","3","1315","4","22"
"289","17","17","true","3","137","6","33"
"5963","67","89","5963","3","1","11","26"
"1363","47","29","true","3","262","7","42"
"3551","53","67","true","3","1341","11","47"
"1537","29","53","true","3","407","7","37"
"473","11","43","true","3","408","5","25"
"3713","79","47","true","3","2450","13","34"
"7081","73","97","true","3","6498","4","17"
"3007","31","97","true","3","1551","5","18"
"1273","67","19","true","3","628","6","34"
"253","23","11","true","3","100","5","18"
"481","37","13","true","3","248","3","36"
"3599","61","59","true","3","2441","5","17"
"5723","97","59","true","3","4560","6","25"
"6319","71","89","true","3","5468","7","20"
"1189","41","29","true","3","575","4","25"
"1261","13","97","true","3","729","3","16"
"629","17","37","629","3","1","6","19"
"1387","73","19","true","3","1242","4","45"
"3721","61","61","true","3","1587","5","26"
"527","17","31","true","3","373","5","44"
"979","89","11","true","3","716","5","24"
"1643","53","31","true","3","280","5","41"
"2911","71","41","true","3","2379","4","23"
"1411","17","83","true","3","630","6","34"
"3149","47","67","true","3","2212","11","25"
"5963","67","89","5963","3","1","11","25"
"1691","89","19","true","3","1426","6","33"
"7663","97","79","true","3","6306","6","20"
"527","31","17","true","3","373","5","56"
"4453","73","61","true","3","1972","4","47"
"377","29","13","true","3","352","3","19"
"2209","47","47","true","3","518","23","42"
"2209","47","47","true","3","518","23","61"
"299","23","13","true","3","131","3","32"
"1643","53","31","true","3","280","5","18"
"1763","43","41","true","3","575","4","48"
"1343","17","79","true","3","460","6","26"
"3233","61","53","true","3","916","5","39"
"1271","41","31","true","3","1149","4","40"
"989","43","23","true","3","216","7","34"
"5429","89","61","true","3","4454","5","41"
"1073","37","29","true","3","112","6","35"
"949","13","73","true","3","729","3","32"
"529","23","23","true","3","139","11","31"
"6499","67","97","true","3","3978","6","20"
"1513","17","89","true","3","358","6","85"
"4717","53","89","true","3","4362","11","37"
"3293","37","89","true","3","2850","6","20"
"1403","61","23","true","3","123","5","24"
"2201","71","31","true","3","1582","5","25"
"2077","67","31","true","3","156","5","49"
"913","83","11","true","3","870","5","33"
"3763","53","71","true","3","3693","7","20"
"1273","67","19","true","3","628","6","40"
"3007","97","31","true","3","1551","5","26"
"589","19","31","true","3","125","5","22"
"2759","89","31","true","3","2140","5","45"
"8051","97","83","true","3","3784","6","66"
"1003","17","59","true","3","902","6","43"
"2923","79","37","true","3","223","6","25"
"2627","37","71","true","3","2517","6","27"
"1691","89","19","true","3","1426","6","35"
"1349","19","71","true","3","742","6","35"
"4819","61","79","true","3","3844","5","39"
"2911","71","41","true","3","2379","4","16"
"221","13","17","true","3","66","3","23"
"3481","59","59","true","3","1063","29","63"
"6499","97","67","true","3","3978","6","19"
"3977","97","41","true","3","2133","4","17"
"779","41","19","true","3","83","4","16"
"3007","31","97","true","3","1551","5","25"
"361","19","19","true","3","324","6","40"
"893","47","19","true","3","495","6","19"
"2501","61","41","true","3","2338","4","23"
"1769","29","61","true","3","123","5","17"
"1147","37","31","true","3","528","5","39"
"2491","47","53","true","3","2121","13","48"
"517","47","11","true","3","243","5","137"
"1081","23","47","true","3","990","11","27"
"3233","53","61","true","3","916","5","34"
"869","11","79","true","3","210","5","25"
"5063","61","83","true","3","123","5","25"
"2117","73","29","true","3","1242","4","25"
"5063","83","61","true","3","123","5","25"
"2773","47","59","true","3","2257","23","42"
"2491","47","53","true","3","2121","13","51"
"1843","97","19","1843","3","1","6","70"
"979","11","89","true","3","716","5","60"
"589","31","19","true","3","125","5","32"
"2491","47","53","true","3","2121","13","71"
"671","11","61","671","3","1","5","22"
"559","13","43","true","3","170","3","38"
"473","11","43","true","3","408","5","24"
"4307","73","59","true","3","1315","4","32"
"4717","53","89","true","3","4362","11","42"
"2183","37","59","true","3","371","6","52"
"3239","41","79","true","3","1723","4","163"
"473","43","11","true","3","408","5","20"
"3293","37","89","true","3","2850","6","24"
"9409","97","97","true","3","389","6","24"
"4331","61","71","true","3","3783","5","35"
"893","47","19","true","3","495","6","26"
"1643","53","31","true","3","280","5","18"
"899","31","29","true","3","94","5","42"
"319","29","11","true","3","210","5","18"
"5963","67","89","5963","3","1","11","48"
"247","19","13","true","3","235","3","23"
"2183","59","37","true","3","371","6","27"
"2809","53","53","true","3","2015","13","50"
"4559","97","47","true","3","777","6","50"
"3397","79","43","true","3","2753","7","20"
"2623","43","61","true","3","1526","5","34"
"913","11","83","true","3","870","5","35"
"1333","43","31","true","3","838","5","27"
"2479","37","67","true","3","963","6","26"
"3827","43","89","true","3","1463","7","20"
"3901","47","83","true","3","1787","23","40"
"559","13","43","true","3","170","3","15"
"3053","43","71","3053","3","1","7","19"
"949","13","73","true","3","729","3","45"
"1067","11","97","true","3","969","5","18"
"169","13","13","true","3","53","3","35"
"4897","83","59","true","3","2361","29","52"
"2759","31","89","true","3","2140","5","23"
"6497","89","73","true","3","2264","4","16"
"3551","53","67","true","3","1341","11","45"
"611","13","47","true","3","118","3","22"
"1363","47","29","true","3","262","7","19"
"3233","61","53","true","3","916","5","33"
"1961","37","53","true","3","1296","6","18"
"4819","61","79","true","3","3844","5","18"
"3977","41","97","true","3","2133","4","24"
"1241","17","73","true","3","220","4","23"
"2923","79","37","true","3","223","6","34"
"1219","23","53","true","3","599","11","24"
"559","13","43","true","3","170","3","38"
"1357","59","23","true","3","737","11","40"
"4453","73","61","true","3","1972","4","24"
"979","11","89","true","3","716","5","47"
"2759","89","31","true","3","2140","5","40"
"407","37","11","true","3","232","5","40"
"1081","47","23","true","3","990","11","23"
"5041","71","71","true","3","2273","7","26"
"2623","43","61","true","3","1526","5","18"
"391","23","17","true","3","358","6","40"
"5963","67","89","5963","3","1","11","24"
"4187","79","53","4187","3","1","13","27"
"5723","97","59","true","3","4560","6","18"
"1961","53","37","true","3","1296","6","18"
"403","31","13","true","3","326","3","33"
"6889","83","83","true","3","1578","41","101"
"473","11","43","true","3","408","5","42"
"913","83","11","true","3","870","5","28"
"361","19","19","true","3","324","6","34"
"2623","61","43","true","3","1526","5","26"
"2581","89","29","true","3","929","7","32"
"2993","41","73","2993","3","1","4","27"
"5251","89","59","true","3","4985","11","46"
"6497","73","89","true","3","2264","4","39"
"2581","29","89","true","3","929","7","27"
"779","19","41","true","3","83","4","23"
"799","17","47","true","3","307","6","28"
"1027","13","79","true","3","729","3","16"
"803","73","11","true","3","147","4","47"
"871","67","13","true","3","729","3","22"
"4307","59","73","true","3","1315","4","22"
"2407","29","83","true","3","1451","7","26"
"5767","79","73","true","3","2118","4","32"
"2537","43","59","true","3","517","7","34"
"779","41","19","true","3","83","4","32"
"6887","71","97","true","3","6209","6","39"
"6499","67","97","true","3","3978","6","18"
"7387","89","83","true","3","3205","11","40"
"2407","83","29","true","3","1451","7","26"
"3139","73","43","true","3","1607","4","23"
"1763","43","41","true","3","575","4","32"
"2419","59","41","true","3","1846","4","16"
"1363","47","29","true","3","262","7","19"
"4819","79","61","true","3","3844","5","18"
"2537","59","43","true","3","517","7","26"
"169","13","13","true","3","53","3","15"
"7031","79","89","true","3","6409","11","47"
"2257","61","37","true","3","306","5","24"
"209","19","11","true","3","144","5","23"
"2773","59","47","true","3","2257","23","58"
"4183","89","47","true","3","802","11","47"
"2491","53","47","true","3","2121","13","32"
"737","67","11","true","3","89","5","49"
"1271","41","31","true","3","1149","4","91"
"6319","71","89","true","3","5468","7","58"
"3149","47","67","true","3","2212","11","49"
"1157","89","13","true","3","729","3","20"
"2501","41","61","true","3","2338","4","154"
"1349","71","19","true","3","742","6","157"
"589","19","31","true","3","125","5","153"
"4819","79","61","true","3","3844","5","161"
"437","23","19","true","3","381","6","2192"
"1073","37","29","true","3","112","6","159"
"1139","67","17","true","3","494","6","156"
"793","61","13","true","3","729","3","150"
"2747","41","67","true","3","411","4","158"
"5293","79","67","true","3","1274","11","36"
"1517","37","41","true","3","1395","4","220"
"803","73","11","true","3","147","4","43"
"2279","43","53","true","3","990","7","35"
"703","19","37","703","3","1","6","19"
"1147","31","37","true","3","528","5","36"
"2491","53","47","true","3","2121","13","52"
"3239","41","79","true","3","1723","4","23"
"2059","29","71","2059","3","1","7","20"
"2867","47","61","true","3","1465","5","26"
"527","31","17","true","3","373","5","30"
"2077","67","31","true","3","156","5","26"
"559","13","43","true","3","170","3","15"
"2077","67","31","true","3","156","5","28"
"559","13","43","true","3","170","3","16"
"3869","53","73","true","3","3651","4","25"
"6241","79","79","true","3","3319","13","28"
"5917","61","97","true","3","1648","5","42"
"3713","79","47","true","3","2450","13","56"
"2173","53","41","true","3","206","4","52"
"1121","59","19","true","3","666","6","39"
"1691","19","89","true","3","1426","6","39"
"2773","47","59","true","3","2257","23","81"
"551","29","19","true","3","286","6","24"
"923","13","71","true","3","729","3","37"
"3233","61","53","true","3","916","5","18"
"737","11","67","true","3","89","5","144"
"649","59","11","true","3","199","5","22"
"3397","43","79","true","3","2753","7","22"
"1679","73","23","true","3","147","4","38"
"319","29","11","true","3","210","5","36"
