#### DATA MINER
Timestamp: 1558419997135
Algorithm: pol1
Max index for prime numbers picking: 500
Iterations limit: 100000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","450613","557","809","true","316841","335448","1","10","135"
"","519329","191","2719","true","306083","299589","0","15","49"
"","5419459","2029","2671","true","1282625","1336045","430","1","82640"
"","2050981","2731","751","true","939828","1823755","24","3","3700"
"","2845861","1163","2447","true","2679191","2135957","3","32","571"
"","135761","389","349","true","57116","1489","6","13","1754"
"","6800797","2531","2687","true","2503758","3470600","2","2","1015"
"","5672699","2417","2347","true","5508023","1495803","12","23","26458"
"","1183807","1759","673","true","874992","185840","1","9","118"
"","186083","53","3511","true","22987","169691","1","2","94"
"","312491","211","1481","true","57055","40597","10","6","2433"
"","2539553","1231","2063","true","808277","1367350","0","24","67"
"","1756241","1229","1429","true","1093459","114594","35","10","3308"
"","38","19","2","true","18","24","0","2","55"
"","1794139","2389","751","true","1526902","1237833","4","2","2946"
"","5888683","3541","1663","true","1093122","141886","11","22","3774"
"","4518433","1549","2917","true","3688233","931013","95","33","42466"
"","6378941","2659","2399","true","495478","4904100","25","1","214958"
"","352823","907","389","true","283897","186258","2","10","817"
"","719023","839","857","true","121073","331662","8","9","2733"
"","5021993","2719","1847","true","1650097","253765","5","59","123462"
"","3958901","3253","1217","true","961430","479498","14","18","12749"
"","5283739","2711","1949","true","4172602","2720597","1","81","7278"
"","7120397","2917","2441","true","7079564","3828152","67","15","11624"
"","751831","1303","577","true","724293","717778","30","32","13839"
"","1945147","997","1951","true","1661687","701795","4","41","6130"
"","2916421","1087","2683","true","2293095","794122","16","10","4040"
"","141409","41","3449","true","80032","77244","9","7","2697"
"","626881","211","2971","true","411858","536137","20","1","8434"
"","107659","199","541","true","55972","73484","14","6","2389"
"","2045803","733","2791","true","1488177","1278852","1","60","1194"
"","272387","647","421","true","124483","2200","9","45","1552"
"","1164547","3299","353","true","469025","495853","27","18","10815"
"","3102287","1861","1667","true","1203110","2405017","22","50","169347"
"","3516703","1283","2741","true","822324","2419659","11","17","31024"
"","20453","181","113","true","19678","19316","0","5","48"
"","333859","563","593","true","190017","324628","5","37","1401"
"","303239","1153","263","true","171493","142826","14","26","61983"
"","4266413","3449","1237","true","1577878","1560633","56","8","28775"
"","759137","379","2003","true","137792","410200","3","8","624"
"","10631891","3517","3023","true","2242029","443344","36","8","22448"
"","437669","541","809","true","294117","410613","14","21","5049"
"","1221151","3499","349","true","516652","569137","38","14","32907"
"","1008019","577","1747","true","691619","330994","0","14","69"
"","224999","71","3169","true","20151","160660","1","11","292"
"","2081683","769","2707","true","1194703","1117034","2","22","286"
"","2962447","1283","2309","true","1298730","2218641","56","17","6518"
"","2120357","2801","757","true","450865","79935","3","26","4958"
"","216941","401","541","true","56165","194661","7","13","9495"
"","2232917","1009","2213","true","1144211","1925177","15","49","4052"
"","376273","2707","139","true","20902","40362","5","25","2794"
"","1186513","373","3181","true","141279","234156","0","1","33"
"","4228333","2111","2003","true","22122","2447755","3","2","652"
"","964141","907","1063","true","652141","688283","74","32","58452"
"","1247669","991","1259","true","1112507","242538","0","20","66"
"","831641","2657","313","true","260515","338139","1","1","97"
"","3584209","1777","2017","true","3460917","3549665","7","3","15285"
"","2780543","1709","1627","true","1370910","1707699","29","31","219112"
"","1397699","499","2801","true","1198618","487164","45","46","6396"
"","524779","1031","509","true","415921","478528","17","46","19162"
"","4917439","1451","3389","true","1179908","598057","29","31","182040"
"","209527","1097","191","true","1580","131460","1","15","870"
"","6535409","2029","3221","true","1144722","5805509","12","42","1673"
"","2162051","613","3527","true","1655187","456007","16","39","2472"
"","259241","653","397","true","217339","239571","2","29","656"
"","6711","3","2237","true","4502","785","1","1","72"
"","1470979","541","2719","true","242230","1289045","0","43","72"
"","411","137","3","true","317","206","2","1","94"
"","1506541","941","1601","true","351588","1174502","0","54","90"
"","15883","2269","7","true","12878","8482","1","1","89"
"","3952867","2879","1373","true","1836853","2942389","4","16","1110"
"","580061","251","2311","true","392224","306884","4","16","883"
"","90949","103","883","true","37672","78357","2","14","4228"
"","7769873","2969","2617","true","2145274","2991439","72","21","41752"
"","7964843","2539","3137","true","242012","4235859","12","14","76444"
"","6876299","3433","2003","true","5760624","4897331","9","27","5299"
"","749813","263","2851","true","374850","222310","2","4","13756"
"","1977347","1109","1783","true","219065","925133","32","20","59727"
"","3239209","937","3457","true","1363050","1660352","45","28","21044"
"","8117159","3301","2459","true","1809064","6468869","14","89","484201"
"","36367","41","887","true","7781","6264","21","7","5617"
"","63101","89","709","true","43846","31084","3","14","224"
"","5083607","2179","2333","true","4471627","836813","36","12","7771"
"","824819","2377","347","true","422373","723222","8","2","1649"
"","2258797","2113","1069","true","146272","2022367","10","6","4568"
"","2316931","2357","983","true","965567","43513","18","42","77163"
"","7808923","2657","2939","true","4359523","3546481","7","48","4616"
"","1870769","3187","587","true","1014601","488746","8","71","43777"
"","278153","797","349","true","34405","246407","2","38","9235"
"","7365349","2281","3229","true","5659280","799635","4","35","107511"
"","552953","251","2203","true","336459","188620","2","16","411"
"","2501729","733","3413","true","53697","1401832","24","72","33569"
"","1439353","691","2083","true","929128","448192","14","40","2514"
"","3597691","1511","2381","true","2403764","1527556","60","47","170173"
"","1425353","1873","761","true","104552","1138448","0","14","49"
"","171433","251","683","true","41767","89457","7","16","2347"
"","2915359","1019","2861","true","818634","254108","39","19","194020"
"","3786787","2131","1777","true","1532173","2143770","32","12","15088"
"","467639","193","2423","true","103795","450284","5","14","3773"
"","2999179","2909","1031","true","1305907","284186","21","15","2965"
"","1094383","1163","941","true","550663","961202","2","2","407"
"","10083043","3307","3049","true","4476035","7339897","0","10","35"
"","9151421","3329","2749","true","6080231","6742702","10","81","5572"
"","323737","619","523","true","80057","275042","8","6","591"
"","4310291","1493","2887","true","286512","3944341","2","1","44305"
"","5395003","1933","2791","true","1719395","2634843","38","60","6180"
"","385751","3539","109","true","379721","149686","7","67","1235"
"","2982493","1733","1721","true","119461","1599443","3","27","3344"
"","1898173","983","1931","true","714443","1747576","8","42","7144"
"","1736551","1583","1097","true","1146255","1670621","2","52","1950"
"","1188119","499","2381","true","1011700","936850","11","3","1171"
"","715667","839","853","true","571616","465063","1","9","77"
"","3872711","1367","2833","true","674561","2835788","58","14","18162"
"","2280991","691","3301","true","30178","734307","22","40","62411"
"","5364763","1777","3019","true","1433135","3492093","1","7","1506"
"","3001793","1613","1861","true","635574","278262","2","56","38376"
"","8098439","2377","3407","true","3109977","3062437","68","14","39220"
"","3314359","1993","1663","true","2080650","2044064","27","27","124303"
"","3556673","1823","1951","true","1621724","1038375","31","8","209896"
"","4680343","2309","2027","true","562119","1895885","27","35","9590"
"","2401109","2707","887","true","1338554","789033","4","40","751"
"","3124777","1663","1879","true","1404625","2569605","9","37","38478"
"","5623097","2909","1933","true","2151639","787318","12","2","1719"
"","248629","2281","109","true","199111","53127","0","1","20"
"","499049","1303","383","true","130239","56320","0","10","39"
"","3419219","1499","2281","true","3210719","1239534","0","52","94"
"","5958013","3181","1873","true","1787297","4540607","4","14","16022"
"","6556427","1979","3313","true","1122499","5137855","6","67","142390"
"","2810791","3257","863","true","1975537","2029043","33","9","22459"
"","2060957","3511","587","true","247174","1616464","1","12","241"
"","1724297","1069","1613","true","292120","1028661","16","56","262429"
"","6799531","2111","3221","true","770607","4701289","31","25","29202"
"","5520419","1559","3541","true","4077508","5185957","40","6","14512"
"","4027649","1987","2027","true","634385","1761014","4","28","4986"
"","1454111","2791","521","true","861198","113042","14","19","58655"
"","858491","2099","409","true","811812","78884","6","1","8784"
"","2234257","2663","839","true","1159374","706664","4","32","684"
"","1955719","1217","1607","true","275412","98642","4","15","2485"
"","3831679","3329","1151","true","3367082","1702582","16","14","613924"
"","119279","659","181","true","96697","92715","1","14","274"
"","6916207","2371","2917","true","3198605","701942","17","34","8134"
"","1190341","443","2687","true","678387","40910","1","10","251"
"","388811","293","1327","true","92431","76609","25","10","4270"
"","444439","1993","223","true","278307","160786","5","5","1810"
"","244831","103","2377","true","180783","209932","2","14","152"
"","67667","431","157","true","38441","52664","3","6","156"
"","3754481","1187","3163","true","690514","3516761","1","2","347"
"","2075753","2887","719","true","381704","1061878","3","12","3344"
"","2341799","691","3389","true","986352","1949606","41","40","16449"
"","26081","2371","11","true","19034","5966","4","2","398"
"","2191411","977","2243","true","139525","1687093","4","12","1417"
"","2148067","1499","1433","true","1555815","956215","3","52","2069"
"","203963","3457","59","true","139033","109061","8","3","2168"
"","124261","397","313","true","118785","37400","32","29","4033"
"","9323453","2633","3541","true","1056789","5865467","107","8","11820"
"","2047679","1601","1279","true","818768","346473","0","7","29"
"","1466077","1009","1453","true","17055","1039967","45","20","106183"
"","670993","283","2371","true","450123","416446","7","5","2388"
"","1225583","1619","757","true","1047224","30573","0","26","66"
"","3819047","2039","1873","true","985858","155985","27","19","40383"
"","2203109","1531","1439","true","1739656","1066016","5","21","479"
"","93673","283","331","true","33039","34032","2","32","379"
"","4040051","2017","2003","true","3082162","1135757","2","26","534"
"","3837","3","1279","true","3548","2945","0","1","28"
"","1964747","2011","977","true","558820","886613","28","16","3786"
"","234133","1709","137","true","184863","210756","1","3","3954"
"","2555209","1483","1723","true","503334","286236","36","5","155511"
"","10243957","3469","2953","true","2437234","6131719","6","62","88197"
"","4547017","2333","1949","true","3047341","3532642","16","81","6006"
"","11444113","3359","3407","true","9562494","9129805","18","41","373833"
"","3143381","2731","1151","true","2405827","436466","8","16","2097"
"","2151631","1709","1259","true","698905","1069758","2","49","25606"
"","3780913","3251","1163","true","2749898","469255","25","4","140383"
"","5369027","1979","2713","true","582276","1084181","6","58","20900"
"","257041","641","401","true","152041","28328","0","4","41"
"","1718831","881","1951","true","1421697","32585","0","41","128"
"","929633","1669","557","true","535775","490101","1","4","7169"
