#### DATA MINER
Timestamp: 1558422000956
Algorithm: pol1
Max index for prime numbers picking: 500
Iterations limit: 100000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","1596899","2221","719","true","593004","1394689","2","12","20627"
"","129299","239","541","true","48955","107383","6","13","3626"
"","6233219","1987","3137","true","5878475","5119441","13","10","77464"
"","343117","251","1367","true","258353","339175","0","3","32"
"","288503","103","2801","true","190682","127028","3","14","3494"
"","2062481","709","2909","true","657386","314124","28","9","5559"
"","72509","31","2339","true","48740","35224","2","3","189"
"","517537","673","769","true","430280","297243","2","1","288"
"","181021","1153","157","true","63438","135030","6","3","1891"
"","12871","61","211","true","1187","2712","0","10","38"
"","5262713","2063","2551","true","4395941","2656159","53","18","27244"
"","5289211","2833","1867","true","1938420","4496210","0","86","144"
"","1142497","443","2579","true","1075318","237162","33","2","7199"
"","6567469","1861","3529","true","5731757","5325922","17","40","62685"
"","135797","593","229","true","58731","77707","4","37","20693"
"","309943","281","1103","true","52770","158707","88","4","6985"
"","1214153","347","3499","true","527543","544546","5","11","1769"
"","4086127","2347","1741","true","3061950","3683905","28","29","8363"
"","3593389","1117","3217","true","649264","2413007","15","2","5037"
"","292447","109","2683","true","154387","68531","5","31","362"
"","6669577","3121","2137","true","3269842","3081786","65","11","7101"
"","20423","13","1571","true","7329","1752","0","1","35"
"","129977","59","2203","true","105454","31999","5","3","911"
"","3521","503","7","true","2642","1543","0","1","30"
"","2241341","3083","727","true","1025892","1512982","2","7","4523"
"","2846563","1217","2339","true","827803","1012584","14","19","49045"
"","9363071","3083","3037","true","479113","8852541","30","86","22553691"
"","3901603","3041","1283","true","1821856","2608335","4","15","825"
"","4825357","2063","2339","true","4081883","4805996","7","24","5071"
"","12552833","3539","3547","true","5294236","8001571","20","67","393739"
"","3142031","2113","1487","true","1029705","1092159","19","10","4839"
"","251759","271","929","true","41351","110998","22","10","1740"
"","194209","1237","157","true","73203","49025","0","6","34"
"","5696051","1973","2887","true","701044","4877885","2","15","20674"
"","1499887","631","2377","true","1394679","797122","1","11","646"
"","6253237","2543","2459","true","1119690","5513923","7","89","208460"
"","3290351","3229","1019","true","275619","2365588","5","19","2083"
"","787511","277","2843","true","43188","175317","22","2","31842"
"","973867","2131","457","true","77763","935552","12","30","3638"
"","463193","479","967","true","426586","209978","4","32","4843"
"","468077","2099","223","true","232369","70917","8","5","3618"
"","3441791","3371","1021","true","1181314","2914008","18","32","47186"
"","1388071","461","3011","true","338975","602206","10","7","1370"
"","12059","31","389","true","8779","1773","0","1","30"
"","721249","2179","331","true","455172","696471","2","32","1917"
"","2064493","1039","1987","true","1009223","1054924","9","27","10676"
"","2714191","2539","1069","true","2598545","425161","0","46","93"
"","552931","3089","179","true","511444","508355","3","17","7932"
"","1007093","1933","521","true","933978","104546","0","19","52"
"","5298983","1571","3373","true","3374843","1786160","10","22","14635"
"","106507","73","1459","true","77635","11789","5","6","2076"
"","304951","467","653","true","126346","23825","1","9","133"
"","372221","449","829","true","270932","64841","14","6","7080"
"","4825357","2063","2339","true","2763695","4400995","13","54","9111"
"","476689","1759","271","true","469778","238615","2","9","757"
"","708289","277","2557","true","382415","460252","17","25","47722"
"","4038479","1637","2467","true","495735","3961870","3","71","2423"
"","6740053","2663","2531","true","438852","5277523","14","32","14320"
"","6337769","3313","1913","true","2072487","97939","12","67","711615"
"","5057317","1511","3347","true","1291909","4973609","42","41","193070"
"","2425561","2269","1069","true","1777556","540723","8","56","1561"
"","5962403","2473","2411","true","3972603","5370983","3","61","9737"
"","2146229","1901","1129","true","1729929","628025","1","13","21682"
"","3103561","1657","1873","true","2153512","2938299","2","39","158114"
"","3593683","2801","1283","true","1435723","2934258","0","39","80"
"","6648469","2797","2377","true","794694","2990339","42","31","17703"
"","534551","359","1489","true","485506","463171","8","54","3783"
"","1461721","1487","983","true","194011","1391046","9","10","1999"
"","3162077","1031","3067","true","1993555","2088632","38","9","7122"
"","5615257","3259","1723","true","689380","3495379","11","22","10046"
"","787097","1753","449","true","729405","432167","1","23","179"
"","647791","557","1163","true","14522","318065","43","4","4231"
"","357299","829","431","true","52525","312002","0","35","73"
"","3045071","887","3433","true","1868770","2666183","53","32","8253"
"","645811","409","1579","true","28920","346304","0","22","65"
"","850813","2281","373","true","327318","13998","2","5","469"
"","10577477","3023","3499","true","2904082","10496912","63","17","16987"
"","3585563","1723","2081","true","2272249","2569832","4","25","1525"
"","7194133","2617","2749","true","549615","3287619","23","19","12243"
"","7612853","2909","2617","true","1792764","3954406","9","13","2689"
"","852067","739","1153","true","847668","784253","3","37","3416"
"","14711","47","313","true","10864","5929","0","3","31"
"","3371309","1171","2879","true","2113528","1091483","9","47","484522"
"","51101","137","373","true","48335","46097","0","2","28"
"","738347","283","2609","true","432311","724519","3","18","1184"
"","1527469","1847","827","true","1010789","264008","2","22","20773"
"","846299","3541","239","true","600513","435603","0","16","48"
"","1596149","2467","647","true","385134","353431","2","45","92777"
"","3104447","1999","1553","true","2991311","2955592","4","67","24228"
"","2033419","2797","727","true","788187","1272068","8","31","2173"
"","4013809","2467","1627","true","3504151","993690","17","7","253866"
"","2959909","2351","1259","true","2402861","84775","53","16","95279"
"","416597","257","1621","true","195277","340996","1","15","91"
"","3550907","2843","1249","true","731027","2749411","0","20","51"
"","1916029","1093","1753","true","236453","81247","7","25","3989"
"","6166","2","3083","true","4840","4024","0","2","114"
"","5718337","2207","2591","true","1203789","2552266","1","15","6523"
"","40069","17","2357","true","3647","27413","0","6","35"
"","79603","23","3461","true","23216","20709","23","2","4096"
"","3059687","1307","2341","true","1924237","1755634","22","22","24943"
"","3225571","2069","1559","true","81209","546734","24","33","66771"
"","916327","479","1913","true","161440","578474","9","54","43130"
"","2566","2","1283","true","682","1728","0","2","59"
"","6383131","2729","2339","true","3822003","2198737","27","54","115192"
"","8835391","3371","2621","true","7452826","6384219","86","32","74031"
"","2217331","2293","967","true","858054","295260","13","32","1518"
"","1364689","2129","641","true","685668","838956","75","2","50316"
"","2890333","1087","2659","true","2659281","1557063","24","16","10947"
"","57703","3037","19","true","32606","41717","3","125","912"
"","125819","47","2677","true","57820","97535","7","3","802"
"","200047","251","797","true","120642","13214","2","16","1301"
"","1248613","491","2543","true","563980","675872","0","25","57"
"","3917647","2447","1601","true","3027242","2763077","28","54","220951"
"","5798293","1747","3319","true","4826003","3219607","48","93","56048"
"","7346741","3527","2083","true","5042091","1578577","25","39","18789"
"","3317623","3121","1063","true","2787224","1182094","5","32","785"
"","1147537","1637","701","true","526403","1114542","33","20","10669"
"","3106343","2089","1487","true","3068853","93366","104","7","14411"
"","7558657","2131","3547","true","5165575","5967197","3","27","1005"
"","5937479","2213","2683","true","2887941","159312","23","14","17510"
"","1948673","1583","1231","true","468828","549561","11","65","11538"
"","6334451","2311","2741","true","5073696","2916529","10","63","16934"
"","1962509","661","2969","true","737942","79586","58","14","11138"
"","689539","313","2203","true","79422","420887","24","23","3824"
"","1368947","643","2129","true","764441","917729","19","2","10921"
"","218377","1667","131","true","185772","200313","15","7","13000"
"","9489013","2957","3209","true","1995285","105184","11","35","875887"
"","2389301","2411","991","true","1905107","2327273","6","22","50972"
"","1085339","1181","919","true","830695","445689","20","33","23934"
"","1840409","2089","881","true","863140","12094","18","41","8320"
"","224767","3079","73","true","133991","92381","22","6","3837"
"","2260807","3527","641","true","1390266","253132","13","4","28587"
"","2254573","1327","1699","true","1684714","1363603","80","3","12355"
"","667973","193","3461","true","481593","159720","4","51","4637"
"","5061131","2287","2213","true","265370","4578652","41","62","386766"
"","2900927","1063","2729","true","632586","1094991","15","15","28045"
"","11263921","3181","3541","true","4316721","3022054","27","28","7097"
"","300379","2161","139","true","182692","229674","6","25","797"
"","3352001","1129","2969","true","3126558","3037488","1","14","487"
"","1486831","821","1811","true","487173","59777","3","13","1805"
"","1061051","2161","491","true","710242","796167","26","2","4089"
"","211709","127","1667","true","43174","100070","18","6","3383"
"","34861","71","491","true","11390","32335","12","5","937"
"","163391","109","1499","true","141632","42698","8","16","679"
"","3791743","3547","1069","true","2939063","1828852","8","40","39239"
"","3864103","2441","1583","true","2611557","3448820","15","15","22797"
"","24701","1453","17","true","6737","24043","6","6","629"
"","2179351","2543","857","true","786986","1131500","15","21","18378"
"","613927","811","757","true","416808","400588","4","7","4536"
"","6193","11","563","true","1484","358","0","6","27"
"","8928503","3391","2633","true","1242616","2609189","33","8","50950"
"","5431079","2129","2551","true","48496","653083","19","18","34099"
"","1033709","797","1297","true","72606","177663","10","11","14728"
"","1914599","3539","541","true","1453768","717467","13","13","68317"
"","687607","281","2447","true","2594","11867","17","4","2524"
"","4881","1627","3","true","3332","2831","2","1","151"
"","1802819","2609","691","true","879250","343725","2","40","1889"
"","1751209","853","2053","true","426827","1264451","55","1","40709"
"","4033973","2417","1669","true","1984206","3609812","4","89","130475"
"","1564247","577","2711","true","348193","163845","8","33","13593"
"","907541","337","2693","true","128858","783986","6","2","494"
"","8545921","3527","2423","true","4065400","2810286","39","14","1580015"
"","463621","2953","157","true","9781","216491","1","56","411"
"","1264721","719","1759","true","427962","392731","46","12","15713"
"","369337","269","1373","true","125379","173530","13","15","1480"
"","2619979","2081","1259","true","1191820","869265","10","39","26237"
"","4138357","2377","1741","true","3186425","1413183","3","7","397"
"","4129399","1487","2777","true","2426412","3891107","12","10","1851"
"","3203597","3259","983","true","250928","2394851","22","42","30489"
"","1846433","3413","541","true","68297","794860","0","17","63"
"","3331729","1453","2293","true","2640747","2489409","47","33","7462"
"","187981","317","593","true","67370","138061","3","8","1763"
"","105121","31","3391","true","37456","105098","4","3","406"
"","3816443","1579","2417","true","2998928","1080443","6","6","9609"
"","1387303","761","1823","true","1023258","740166","1","16","1686"
"","7900423","3307","2389","true","5187490","3576981","5","29","27419"
"","5124481","1733","2957","true","328626","4749341","19","87","107086"
"","1960031","1103","1777","true","296387","426108","86","16","10360"
"","911483","307","2969","true","458099","297773","20","21","1534"
"","466549","379","1231","true","369816","85187","21","14","8273"
"","1600523","1459","1097","true","1207133","708155","3","86","131292"
"","2091899","2029","1031","true","1947739","1000196","1","6","178"
"","189383","229","827","true","7333","67704","6","22","2832"
"","8065","1613","5","true","1582","2912","0","3","26"
"","4478003","2207","2029","true","1963706","2043158","20","17","9426"
"","3044557","1361","2237","true","1518873","1046606","36","28","11666"
"","2145071","2503","857","true","764041","711478","2","45","1741"
"","250247","997","251","true","128172","133443","14","16","2304"
"","1166611","2999","389","true","18295","1007133","2","3","3357"
"","2769971","3137","883","true","468913","2260140","7","58","343939"
"","5283029","2963","1783","true","2814733","2791029","1","3","4807"
"","3103921","3257","953","true","1300698","1642825","45","5","13003"
"","458369","3499","131","true","244340","107879","21","14","1876"
"","2283521","3373","677","true","1559480","1223011","0","7","53"
"","2006729","719","2791","true","817418","254441","3","12","435"
"","4609573","2153","2141","true","4194884","4405878","2","30","7500"
"","2309311","1487","1553","true","2051370","1916259","16","67","25041"
"","4700051","2731","1721","true","46781","1464170","26","17","5188"
"","217127","1213","179","true","39112","175510","0","21","58"
"","9737083","3023","3221","true","430376","2492062","13","8","6101"
"","4985683","2753","1811","true","1003905","4106536","22","9","8028"
"","2931821","2417","1213","true","2308240","534834","19","2","3478"
"","5166587","2341","2207","true","3392196","2721268","3","55","2948"
"","989537","1091","907","true","240416","118878","8","22","3914"
"","3274351","1381","2371","true","1077535","85977","0","1","24"
"","7874663","2707","2909","true","32636","2401261","118","40","29808"
"","8359111","2389","3499","true","7015992","3332154","17","47","15420"
"","2322511","1163","1997","true","754734","1009431","1","20","201"
"","2322329","2377","977","true","2154585","1624514","8","12","1234"
"","10471471","3221","3251","true","398743","5590995","23","16","43712"
"","674689","1523","443","true","307281","462331","34","10","34607"
"","5652707","3331","1697","true","2587948","2389399","3","29","12261"
"","2333987","3067","761","true","1081140","427869","11","21","3341"
"","383311","587","653","true","153768","236699","2","16","521"
"","4539599","1567","2897","true","4197410","2762038","11","41","8015"
"","575089","367","1567","true","141431","506542","1","9","106"
"","748117","421","1777","true","529418","671716","5","12","1168"
"","5695423","2087","2729","true","1990622","446008","24","17","20141"
"","1749551","2131","821","true","924275","216573","38","4","7453"
"","4949323","2969","1667","true","1778868","190217","3","50","4266"
"","4191833","1783","2351","true","3064127","2277824","2","37","526"
"","1567991","769","2039","true","591023","543345","6","22","1858"
"","89581","3089","29","true","88065","41839","10","2","1180"
"","1137581","661","1721","true","1058329","641847","8","22","2423"
"","5904971","1777","3323","true","1460275","5903126","13","88","75586"
"","5124109","2687","1907","true","3651710","3417941","25","9","89945"
"","6406","2","3203","true","2046","6384","0","2","57"
"","357299","829","431","true","247582","278255","44","35","11169"
"","858349","809","1061","true","827925","171017","6","21","561"
"","188213","107","1759","true","100164","179344","1","9","121"
"","607561","241","2521","true","431030","564785","11","13","5093"
"","2886677","1783","1619","true","1373608","2630623","14","20","183655"
"","8908177","3559","2503","true","7213321","4933088","10","16","75774"
"","2400829","2647","907","true","1362375","992319","13","22","64404"
"","61309","1657","37","true","2248","12978","0","2","23"
"","3773807","1871","2017","true","3223140","3500048","1","6","17364"
"","355807","383","929","true","330553","117222","9","20","1076"
"","10182253","3079","3307","true","436912","7242718","6","29","6470"
"","1702289","2099","811","true","680776","991428","5","42","2266"
"","3112591","1373","2267","true","1308811","132238","19","33","11647"
"","6195611","2557","2423","true","394034","1137895","5","16","57821"
"","19223","409","47","true","17727","8750","0","4","34"
"","4236053","3251","1303","true","3887788","2593890","15","63","294331"
"","6164927","2411","2557","true","4755318","880841","44","61","693762"
"","1028759","709","1451","true","769251","336853","14","31","16649"
"","3548861","1493","2377","true","2370748","1648140","0","14","69"
"","4944551","3389","1459","true","2563282","2083271","7","86","100167"
"","546607","271","2017","true","412954","134095","4","10","1216"
"","10459901","2939","3559","true","10187422","541624","22","6","22162"
"","288601","191","1511","true","268229","271251","3","26","2662"
"","3517469","1571","2239","true","3476614","3363502","31","60","27929"
"","1111529","1297","857","true","160208","437766","18","11","10695"
"","5931007","1861","3187","true","3301122","5573453","17","71","1501614"
"","2854849","2393","1193","true","2312807","2741154","9","52","3150"
"","6573947","2801","2347","true","5843176","322405","16","46","239941"
"","8140241","2551","3191","true","6715834","3152087","57","29","39322"
"","50731","523","97","true","22554","34679","5","4","483"
"","2430959","2473","983","true","2006188","888517","3","42","9333"
"","87","3","29","true","53","26","0","1","19"
"","115189","907","127","true","44558","17761","12","1","953"
"","980333","337","2909","true","282872","808592","17","1","2592"
"","1407269","2129","661","true","1066143","1148107","17","18","18958"
"","157961","1153","137","true","20005","35212","15","17","37510"
"","100921","43","2347","true","21137","38810","0","2","82"
"","8892269","2851","3119","true","6931128","1142264","7","84","1188335"
"","160411","3413","47","true","85731","74357","4","3","576"
"","421963","1811","233","true","332142","14097","4","10","1313"
"","362771","281","1291","true","350962","357144","41","4","2995"
"","934511","1481","631","true","135835","162968","6","7","6176"
"","6233987","2909","2143","true","1003756","2662438","8","5","3047"
"","1101713","353","3121","true","340040","860362","16","5","3666"
"","4071709","3413","1193","true","3881003","2884407","1","72","531"
"","5283853","1693","3121","true","4293977","4247162","35","20","27184"
"","461711","1163","397","true","312289","430915","4","20","2389"
"","4268969","2803","1523","true","873887","1307942","16","26","14733"
"","481759","241","1999","true","432131","100297","39","13","6315"
"","86063","89","967","true","56841","65544","0","32","56"
"","1634419","683","2393","true","1056370","894499","11","26","1689"
"","2226863","1009","2207","true","1873924","875014","0","49","98"
"","318551","461","691","true","24569","213212","7","40","1218"
"","2876561","1439","1999","true","2790718","740143","143","2","24397"
"","2294717","863","2659","true","1391775","1416802","6","13","2791"
"","124841","983","127","true","15471","56365","0","2","42"
"","620129","211","2939","true","609662","323124","5","5","692"
"","7518557","3361","2237","true","215992","1587280","15","12","6502"
"","828613","239","3467","true","802845","227323","5","146","47084"
"","8303639","2647","3137","true","7536779","6510980","9","16","357321"
"","457603","2371","193","true","133571","255161","0","8","31"
"","411547","443","929","true","289162","194803","13","3","1301"
"","1734163","3407","509","true","115701","1386512","1","21","5992"
"","67027","97","691","true","54176","31769","15","4","2438"
"","2391841","677","3533","true","767349","1352277","10","24","10423"
"","6310813","2579","2447","true","3128254","5974115","67","29","38980"
"","73861","233","317","true","39131","53344","1","14","98"
"","374327","139","2693","true","364577","246983","5","25","5854"
"","277973","2029","137","true","62947","173506","0","17","56"
"","4044577","2389","1693","true","1816176","1650262","1","38","2150"
"","2552579","2273","1123","true","1525795","822797","19","26","10164"
"","8100089","2423","3343","true","5177793","3937540","17","91","1541668"
"","1861633","1451","1283","true","573495","807001","9","15","9314"
"","7094099","3329","2131","true","931467","6793836","22","13","44541"
"","747623","277","2699","true","320509","401947","3","25","40267"
"","135763","127","1069","true","122196","91462","4","2","772"
"","2982241","2591","1151","true","1502455","59268","9","58","23729"
"","4952537","1871","2647","true","1837241","3493076","30","67","5850217"
"","6203471","1907","3253","true","4993640","2943615","11","82","23608"
"","769129","877","877","true","648560","184627","4","66","3502"
"","2669617","2837","941","true","1078737","1535122","4","15","2762"
"","176873","83","2131","true","128554","98342","1","5","385"
"","1554571","971","1601","true","582544","1314201","8","54","1736"
"","82543","197","419","true","49197","75989","21","2","1496"
"","466597","457","1021","true","148959","75839","3","30","1015"
"","891221","307","2903","true","734430","330913","17","4","1523"
"","631087","409","1543","true","62347","333514","3","22","1455"
"","5469601","2111","2591","true","1379434","3040791","21","17","38105"
"","3042101","1619","1879","true","1350762","206129","2","50","47102"
"","3729679","1693","2203","true","1653977","3634787","16","8","92598"
"","1100263","2297","479","true","65951","942521","10","19","135598"
"","74029","181","409","true","8660","19882","4","14","1111"
"","1122713","859","1307","true","170681","969551","34","1","5145"
"","3346153","2819","1187","true","2355058","2400164","11","10","2609"
"","3864689","2243","1723","true","3587282","2606895","8","15","2253"
"","1595683","2371","673","true","1314158","614238","0","10","50"
"","973513","487","1999","true","245017","86742","5","33","6356"
"","1638361","2371","691","true","1026411","1180526","14","34","43299"
"","2221327","2003","1109","true","1051677","331936","0","17","71"
"","3641023","3083","1181","true","2711352","1657900","16","33","387365"
"","1007287","977","1031","true","249132","956398","8","15","1364"
"","1303447","2903","449","true","837230","799514","29","23","5845"
"","5448967","2557","2131","true","1460883","4030668","18","1","26252"
"","5195041","1597","3253","true","4335897","985391","2","18","361"
"","1114177","1979","563","true","412368","511318","19","46","5684"
"","2020133","881","2293","true","1331966","1587456","13","41","2087"
"","4036121","2521","1601","true","3152530","2155107","3","7","33567"
"","2401757","1613","1489","true","2026302","1784352","6","58","27929"
"","724417","269","2693","true","495980","282125","15","15","4517"
"","528439","317","1667","true","349369","189337","0","50","237"
"","2733383","1889","1447","true","2542482","908497","17","39","24294"
"","390787","593","659","true","210758","338253","4","37","8775"
"","1578937","523","3019","true","1062559","205362","17","8","7173"
"","701801","547","1283","true","22695","280332","29","12","6382"
"","3653119","3253","1123","true","3219031","860606","38","1","16357"
"","5271697","3301","1597","true","2772793","2614345","1","27","161"
"","876559","467","1877","true","340195","428414","32","2","29050"
"","10658929","3301","3229","true","1121035","704494","33","35","13598"
"","9824531","2837","3463","true","3465354","8767207","13","17","35628"
"","12361967","3499","3533","true","1440354","11187901","25","18","22018"
"","63431","463","137","true","12123","13975","6","11","374"
"","1309507","557","2351","true","805388","965256","0","25","60"
"","2929499","1319","2221","true","2584008","1754357","10","10","163733"
"","109679","67","1637","true","63169","107724","3","2","297"
"","193489","1069","181","true","57646","136381","1","14","141"
"","1622459","2999","541","true","1600772","602086","15","2","36259"
"","555641","937","593","true","214133","279363","4","23","3380"
"","1983431","2309","859","true","905881","1439320","36","6","2668"
"","514207","2437","211","true","292869","134464","12","26","2163"
"","959221","503","1907","true","431614","881296","8","7","14580"
"","8055419","3109","2591","true","6308082","6199260","13","58","536330"
"","506189","2399","211","true","217904","455701","4","7","4974"
"","1474601","3359","439","true","324520","151115","9","6","8178"
"","2674951","2683","997","true","1458192","2368453","8","22","3064"
"","5676859","2857","1987","true","4730400","4672777","19","1","57493"
"","453689","631","719","true","182662","138084","1","12","423"
"","1637453","3217","509","true","115051","117596","2","46","328"
"","1994089","3253","613","true","921176","1254648","10","6","1132"
"","3494047","2843","1229","true","3171055","1213258","32","15","9678"
"","8277259","2803","2953","true","1387146","7718378","16","56","6922"
"","13123","1193","11","true","2734","7101","1","2","84"
"","5762761","2843","2027","true","20299","85688","16","16","13984"
"","5733361","2851","2011","true","3732918","338350","7","9","12377"
"","307679","983","313","true","180897","62270","0","9","46"
"","70673","29","2437","true","69099","46044","2","2","158"
"","10497239","3221","3259","true","1625865","814173","48","42","64315"
"","60713","109","557","true","7867","20121","26","12","1276"
"","5149363","1667","3089","true","2783848","3188507","6","96","190973"
"","1961051","3307","593","true","1184205","1703673","0","37","87"
"","380449","2777","137","true","318115","223174","6","17","1876"
"","2589689","733","3533","true","1645964","1278532","2","23","1738"
"","122191","1721","71","true","52650","21694","0","2","70"
"","2944801","2339","1259","true","88162","2787368","0","19","60"
"","4351387","2083","2089","true","3615916","238003","7","7","1334"
"","242027","173","1399","true","209365","42939","36","4","11996"
"","1069417","727","1471","true","704946","407804","16","8","1421"
"","519059","311","1669","true","508117","179324","1","89","5202"
"","348871","179","1949","true","178374","10472","3","21","5939"
"","98201","347","283","true","921","62898","2","8","245"
"","4959211","2113","2347","true","1579469","2511228","27","6","34914"
"","202177","181","1117","true","43935","100407","1","1","587"
"","3406177","2767","1231","true","2590153","2227008","60","35","462139"
"","530221","1399","379","true","277749","123496","5","14","4710"
"","885089","719","1231","true","835153","792068","0","25","52"
"","7119841","2551","2791","true","4832770","4676474","11","18","3206"
"","1850683","1741","1063","true","889526","373971","14","32","2585"
"","659839","379","1741","true","42992","231734","11","14","1060"
"","3302627","1487","2221","true","3120999","924430","47","101","157844"
"","834443","827","1009","true","335496","789519","1","22","8545"
"","1305883","499","2617","true","552254","729399","20","1","2690"
"","2280599","727","3137","true","328456","1966387","9","7","10504"
"","2365141","2819","839","true","790564","2184982","10","19","7582"
"","689669","1571","439","true","74161","848","5","4","429"
"","4800463","1409","3407","true","4119168","4177087","5","21","3861"
"","575543","251","2293","true","396329","499514","0","33","82"
"","7214759","2087","3457","true","6960255","6964429","4","14","5460"
"","932741","1283","727","true","19693","140375","12","3","2283"
"","1909471","1747","1093","true","437469","110662","9","25","2243"
"","61241","1303","47","true","4750","31211","1","3","177"
"","1789507","2659","673","true","1323908","1689347","23","9","8731"
"","8766103","2477","3539","true","8303666","103803","5","67","776944"
"","4942229","3203","1543","true","4232868","1199627","45","68","35355"
"","7747781","3373","2297","true","6379575","7622252","18","73","265982"
"","756859","541","1399","true","185723","290648","21","41","55796"
"","84107","557","151","true","67707","69378","2","12","181"
"","1684061","2113","797","true","1169910","431091","15","38","60088"
"","2857499","2531","1129","true","89224","273251","7","13","4880"
"","2148319","691","3109","true","1247474","1079561","0","40","72"
"","6991669","2579","2711","true","34720","6486900","6","17","4150"
"","4130047","2609","1583","true","1798796","3698148","10","42","43906"
"","720667","761","947","true","58063","184014","3","36","1000"
"","2945843","3359","877","true","746819","1475722","0","71","119"
"","94607","1063","89","true","81310","52609","7","32","2457"
"","233773","1489","157","true","199431","167874","4","6","370"
"","3049433","1373","2221","true","2023373","854950","11","27","254911"
"","3797107","2417","1571","true","285834","1817559","25","60","161178"
"","615763","1049","587","true","229534","399472","0","23","61"
"","2776099","2719","1021","true","651391","2418741","21","43","101133"
"","79661","37","2153","true","1878","26076","7","2","471"
"","2406011","2731","881","true","2346744","404139","13","41","4789"
"","2552309","1451","1759","true","2478027","2491086","25","31","64322"
"","1899451","541","3511","true","278394","1820785","2","17","763"
"","109867","607","181","true","66549","41209","0","14","37"
"","100327","2447","41","true","98216","51722","6","7","1621"
"","79993","479","167","true","42675","73236","0","5","24"
"","1101077","709","1553","true","418542","626644","1","67","5727"
"","1377863","509","2707","true","1344499","1170930","10","9","34055"
"","922771","2141","431","true","605815","635554","22","6","5368"
"","725143","487","1489","true","472004","507068","0","33","61"
"","1054841","907","1163","true","727808","66061","1","4","153"
"","5728951","2777","2063","true","413499","3734791","4","9","1041"
"","329359","373","883","true","184665","89301","1","14","147"
"","2506171","3259","769","true","2138974","1007775","22","22","3634"
"","25817","2347","11","true","3812","7024","0","2","36"
"","4247029","1613","2633","true","1769166","354565","7","58","10711"
"","5759053","2221","2593","true","1887160","3726148","2","101","142880"
"","1106011","2309","479","true","701746","498554","25","7","6930"
"","6213847","2267","2741","true","5834016","871553","0","15","72"
"","4135171","2551","1621","true","1552397","3988602","18","18","9295"
"","3829057","1319","2903","true","3629697","439300","166","14","44631"
"","4635929","1307","3547","true","3661999","3920930","10","16","21316"
"","989701","1013","977","true","341537","75118","3","15","884"
"","2784487","1237","2251","true","1159903","171540","18","7","13045"
"","10095391","2851","3541","true","816380","5566146","55","53","66330"
"","191293","233","821","true","184681","177924","5","10","839"
"","710113","1013","701","true","108330","412230","2","17","947"
"","2713129","2777","977","true","1001366","1737047","44","6","6683"
"","2038937","1021","1997","true","554545","1817522","101","25","33465"
"","536387","2137","251","true","323894","9642","5","3","433"
"","955249","421","2269","true","189563","160066","6","11","882"
"","1686317","3313","509","true","251180","72278","8","67","431056"
"","206693","1487","139","true","158238","20767","6","25","2141"
"","2515171","1571","1601","true","914127","1143070","21","54","23978"
"","2009561","2281","881","true","975091","1383390","0","10","52"
"","7151099","2887","2477","true","2694799","475407","6","99","784119"
"","6289571","2339","2689","true","4632988","147736","17","54","13194"
"","3633947","1429","2543","true","1932955","3214627","75","12","9684"
"","3836737","3299","1163","true","1679406","2481876","18","20","2468"
"","252407","173","1459","true","145782","134110","2","86","733"
"","4258277","3319","1283","true","2016703","238465","5","17","64446"
"","4792213","2383","2011","true","2704628","891165","68","23","19328"
"","884479","571","1549","true","283484","278345","1","19","2349"
"","6790117","2903","2339","true","1099614","1805992","22","54","10325"
"","290639","509","571","true","63439","33917","0","46","92"
"","6987691","2113","3307","true","6545327","6578397","16","46","46314"
"","4100839","1567","2617","true","3492595","588944","5","41","1584"
"","1323991","1013","1307","true","1220015","597883","0","22","68"
"","861709","337","2557","true","363679","405804","4","6","2590"
"","2558209","2917","877","true","695883","1415023","17","66","18714"
"","190079","67","2837","true","139264","131090","5","1","711"
"","268769","397","677","true","107985","1192","6","29","9744"
"","524107","1307","401","true","450908","203885","5","20","7981"
"","101471","3499","29","true","37011","57717","16","2","1269"
"","6447563","2903","2221","true","2021213","326590","4","101","50326"
"","5257177","2131","2467","true","1942177","957844","10","71","87514"
"","2099501","1459","1439","true","1458024","1471155","12","86","2661"
"","172141","79","2179","true","163944","96873","3","7","545"
"","711311","1907","373","true","333178","385025","16","1","6801"
"","2638703","3079","857","true","964168","619320","16","14","2654"
"","2776271","3217","863","true","974940","504605","4","13","2619"
"","892589","373","2393","true","470488","501597","5","52","1835"
"","2742923","1801","1523","true","1271596","1611985","27","5","69694"
"","257819","829","311","true","172863","164573","42","35","5238"
"","6991669","2579","2711","true","4607854","4445194","7","42","4431"
"","781577","3413","229","true","188572","494058","1","28","1576"
"","406151","179","2269","true","362519","388295","32","21","13234"
"","51101","373","137","true","10085","22021","3","5","199"
"","3191119","1399","2281","true","1303016","2707612","13","41","716924"
"","3030589","3083","983","true","703423","1675610","0","6","47"
"","690923","1723","401","true","201077","79574","6","3","8516"
"","63407","389","163","true","33083","45531","13","13","1841"
"","2130589","997","2137","true","807692","1983155","10","22","1050"
"","231071","859","269","true","9093","174528","0","15","45"
"","3169367","1427","2221","true","438379","2317345","26","4","63042"
"","7997137","2963","2699","true","7580357","3088449","1","23","175"
"","3712237","1237","3001","true","1904130","2603363","9","11","1864"
"","34817","941","37","true","27095","22581","0","1","36"
"","2376001","2887","823","true","1334981","1763764","5","31","46629"
