#### DATA MINER - 1557729301687
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"538965235180831","14672069","36734099","true","3","526879954650015","1579","5215"
"2743235883067013","80096113","34249301","true","3","462930745465103","14891","55572"
"247080624334067","13912231","17759957","true","3","244803478167442","193043","691319"
"4898360403478951","79394849","61696199","true","3","477166377073659","277","943"
"2725952599763993","46883609","58142977","true","3","2366142345186504","75707","287071"
"2646919574572841","78002081","33933961","true","3","1501426800228389","37501","141593"
"889176052435123","22082101","40266823","true","3","306450650026286","73607","271032"
"2116907150722811","26981797","78456863","true","3","1971783828723304","6793","24344"
"3230718248443459","52359917","61702127","true","3","1501126147801793","4463","15819"
"2647950955666847","77856301","34010747","true","3","276843070078122","157","527"
"6028338899633899","85808719","70253221","true","3","4472965675960991","12071","46754"
"3229417685158391","44833931","72030661","true","3","2743302850623811","92347","352784"
"1442300034996313","37948021","38007253","true","3","505989994229066","5227","18126"
"3351832588924751","35183749","95266499","true","3","378389363571588","4783","17394"
"3233928904327711","56257171","57484741","true","3","932110246596757","5737","20440"
"3007641494874461","65352643","46021727","true","3","2637691162095486","10892107","44477074"
"2188870911840539","58441403","37454113","true","3","1558107730426173","2767","9642"
"1680026673445657","95034631","17678047","true","3","1612647310135920","40099","150516"
"7098228263115751","92523709","76717939","true","3","3442640104224550","3067","11971"
"4647785213936287","74561323","62335069","true","3","2117385655458753","6421","24215"
"541407970103089","15470359","34996471","true","3","93199661863637","1166549","4378535"
"1422856376204569","16310711","87234479","true","3","48115292593121","3391","11659"
"7647491706162403","90981571","84055393","true","3","2372188794357020","3329","12569"
"2013151348309603","27258601","73853803","true","3","1168671514982164","127","420"
"3050473961096431","80523637","37882963","true","3","2167122590860954","1669","5796"
"811177165909163","19859977","40844819","true","3","710381208981777","2441","8294"
"3762110966070713","69548363","54093451","true","3","2975074838765350","11633","43608"
"896836960474979","35495029","25266551","true","3","186149621633584","16301","59629"
"6840988805738551","77454623","88322537","true","3","2287451115588171","3413","13092"
"1884550148751271","65758013","28658867","true","3","166039640405131","37619","143566"
"336149926285739","19827761","16953499","true","3","270925554743712","247847","897076"
"3749534440524427","41016043","91416289","true","3","51206273803136","22123","82345"
"2433818777055797","26088859","93289583","true","3","534260952488948","9059","34029"
"2497954225549787","77490043","32235809","true","3","2076469298803586","401","1448"
"935189202841711","10703447","87372713","true","3","419678881615219","31667","117982"
"7356100585312373","82555327","89105099","true","3","1057245951000079","467","1676"
"1184348773272979","18110957","65394047","true","3","101559112994552","10039","36132"
"1780481440984661","43435177","40991693","true","3","1345984826077844","86117","321890"
"5750502517828513","87970271","65368703","true","3","4717876335354580","1019","3627"
"2472528019384301","31785343","77788307","true","3","1274176533798904","7247","26177"
"4080346403659627","91754711","44470157","true","3","893675562103264","9175471","37625642"
"1891152943594793","41731397","45317269","true","3","1172858731438796","239","805"
"5811390366756647","95615171","60778957","true","3","2920558609517860","2351","8408"
"3965869279064359","53031577","74783167","true","3","3517832796253515","5483","20245"
"1937742678787171","83836343","23113397","true","3","760797123256628","126641","475933"
"1205145287535023","29460481","40907183","true","3","518246833693656","137","452"
"1904481753205177","19049651","99974627","true","3","1503585429244566","2557","9063"
"488274131488229","22152281","22041709","true","3","304786690582026","617","2046"
"1345503660383657","92685221","14516917","true","3","254726223129119","1637","5644"
"3633374988372797","87567433","41492309","true","3","2161448811598223","251","849"
"2579535169965671","27326771","94395901","true","3","458366766512692","223","741"
"8036915984581189","89706917","89590817","true","3","7701763726267916","3361","12965"
"2899092790370629","40934519","70822691","true","3","1302638143605760","372751","1446984"
"1799812753986113","29483791","61044143","true","3","421936960564502","647","2180"
"1974059014673699","79393151","24864349","true","3","207975440206165","3617","12590"
"5936073999682279","59395607","99941297","true","3","2527042578853894","827","2898"
"948849496122929","53717887","17663567","true","3","247550018788146","2984327","11576373"
"4810700527542193","78632453","61179581","true","3","750433329014576","39727","153052"
"3464053588523137","85463713","40532449","true","3","728770920008163","293","1021"
"3990565941800953","64181153","62176601","true","3","1259242822134503","1583","5836"
"597462391166063","52880111","11298433","true","3","58824152757067","3967","14358"
"2618909012584603","28024277","93451439","true","3","1345483633907204","2549","9170"
"3402191104628873","38935417","87380369","true","3","259617778497637","124793","484036"
"4246178874496121","56696903","74892607","true","3","1609098666934299","15391","58539"
"7693303535984413","91130959","84420307","true","3","4867135016606261","6907","26875"
"1004125698047389","91728881","10946669","true","3","143341878743390","139","456"
"3415143765729337","84323461","40500517","true","3","734919019939090","20963","80262"
"1381886032557851","30531653","45260767","true","3","1291094699125765","701","2416"
"1253296713260951","60055459","20868989","true","3","314097901299661","4463","16176"
"3760950606748931","46705487","80524813","true","3","1980374829268738","353179","1388118"
"4487929104573611","99302069","45194719","true","3","3282808080887497","7532453","30905104"
"2173778499917561","42013717","51739733","true","3","1423104926206578","5573","21225"
"5516456563978069","81071449","68044381","true","3","4670911296851671","36583","141538"
"379224451589471","33510781","11316491","true","3","68505566500056","1733","5803"
"4720288010035651","73610813","64124927","true","3","4309205931512664","1021","3662"
"4893402214270093","80556433","60745021","true","3","2480007207306711","2371","9159"
"1910803713215447","22446097","85128551","true","3","1694656959127735","113","375"
"1782356192199773","47780417","37303069","true","3","471658557204627","139","460"
"8503401090075973","95448833","89088581","true","3","2068203256696274","21943","84927"
"1420652706125687","71857571","19770397","true","3","163092094135277","1381","4815"
"253344953683429","22320101","11350529","true","3","109140896830104","197","654"
"4185858598030519","48176033","86886743","true","3","482571951627952","2237","7872"
"696247092376763","23623111","29473133","true","3","279490388687198","431","1508"
"4309734756707477","73942189","58285193","true","3","4242087266257048","1097","3931"
"4264086217453619","58558439","72817621","true","3","646199370177758","1213627","4841882"
"965481305327723","51376483","18792281","true","3","834109429107955","443","1449"
"6866827594199213","72209023","95096531","true","3","5162642949738746","15569","61204"
"881562920870761","17479151","50435111","true","3","299156822988967","26891","99612"
"4675006594905637","52724827","88668031","true","3","2997148432371490","349","1225"
"1959342219586529","90402113","21673633","true","3","920107191585108","3727","13820"
"2111857989357923","58897213","35856671","true","3","1079406690070842","446191","1721293"
"2095538619612071","28216499","74266429","true","3","2008591396665504","1123","3829"
"2217631982992333","42117113","52653941","true","3","973305296522162","647","2210"
"461595794000651","20697077","22302463","true","3","430600451700685","23203","81747"
"3000220232264263","58213979","51537797","true","3","1192432908096023","23917","91659"
"2628496795532557","44821363","58643839","true","3","278185788228512","32909","125752"
"2274798701138963","34324229","66273847","true","3","766527206086154","44927","171083"
"1130876671668797","21379129","52896293","true","3","237736358711099","426583","1614799"
"917086878001501","26895691","34097911","true","3","548292090222053","509","1704"
"2522936372422363","56132171","44946353","true","3","1057288343379021","5939","22456"
"4696187866042063","79820371","58834453","true","3","4538635384588166","269","992"
"1006391428879567","17348753","58009439","true","3","280703066422543","1084297","4146195"
"4042141267597717","49048457","82411181","true","3","1817233788573697","4120559","16696332"
"2127537626111809","45735043","46518763","true","3","986240071611031","1033","4031"
"3810144812141111","73379323","51923957","true","3","2982537169351232","2399","8952"
"3151014296210387","71714017","43938611","true","3","2361594361320269","797","2841"
"8555998944702203","93135157","91866479","true","3","6524540887805043","7237","29103"
"1915267080310763","79928159","23962357","true","3","1582583372552635","5501","20225"
"5621399456953421","80020813","70249217","true","3","3045040543881553","2003","7325"
"8658533268861037","89668913","96561149","true","3","5007011523729529","1451","5535"
"3272751430626677","59206619","55276783","true","3","3112396105313840","9467","35380"
"5795158208600359","59472991","97441849","true","3","3714467303416765","193337","760754"
"2518771639203943","91369787","27566789","true","3","1878407948931036","1777","6763"
"1451166203866201","38548351","37645351","true","3","1392250870163703","5039","17481"
"2682155746275583","67346959","39825937","true","3","1862638281804733","313","1053"
"8813525024757547","93214567","94550941","true","3","5238352173839454","106","362"
"4690335934437149","59346251","79033399","true","3","868294226879738","241","829"
"2030659173850231","22577831","89940401","true","3","780379761409433","20441","75373"
"359459158637239","34798717","10329667","true","3","232415916731283","2543","9102"
"7810785724750213","86793059","89993207","true","3","191030134170057","73","252"
"2535863341691591","51333637","49399643","true","3","2278857278692858","6551","24234"
"2336842769820529","26195959","89206231","true","3","934839730776355","499","1690"
"2551269848435213","28725577","88815269","true","3","1432376688248056","1523","5278"
"4832806081170349","48512687","99619427","true","3","2371532225254609","3593","14180"
"1620692615795653","21650711","74856323","true","3","1597583751060515","331","1283"
"2610355481868653","71804659","36353567","true","3","1845041025516695","67073","256498"
"8473961430747667","93807787","90333241","true","3","1281998605317437","24391","94695"
"4638948716874491","56164723","82595417","true","3","3536877333083948","492673","1944970"
"4766315308032253","53625643","88881271","true","3","3763414065289028","2857","10202"
"6341566076585053","95391671","66479243","true","3","6116585011314896","18451","70212"
"2404934226702419","33979553","70775923","true","3","171391258240493","1787","6344"
"1961993370927179","32575507","60229097","true","3","182376717170851","442861","1709090"
"7578438585580633","94916741","79843013","true","3","2031821281449140","240491","953650"
"1413363931022921","16072373","87937477","true","3","951503199134849","853","2967"
"199675275273737","17761103","11242279","true","3","154537266516321","1009","3265"
"7593997375330853","94516727","80345539","true","3","5247131578969653","271","963"
"6218469749881229","65860121","94419349","true","3","4564419023294388","53113","206501"
"1367292035170073","28932191","47258503","true","3","464391726096450","4261","15387"
"2553895960438601","78241171","32641331","true","3","2252413324765194","167","556"
"5220736148487961","54372389","96018149","true","3","1691487504841591","1693","6050"
"3200504136495511","81120883","39453517","true","3","1416635183135413","1095931","4334141"
"2500201365766469","48285749","51779281","true","3","873139206628635","37","124"
"1014661801138637","60408319","16796723","true","3","871497649199459","21559","76956"
"572015108299837","45982931","12439727","true","3","90427962872706","3301","12115"
"5745611725402897","63301373","90765989","true","3","1593726640760131","706","2537"
"822262923914281","49487521","16615561","true","3","630989188192679","10651","39013"
"477001821145831","11059099","43132069","true","3","52781316684267","967","3343"
"808848436690513","28702301","28180613","true","3","302138160473371","241","786"
"4330604466385723","49036243","88314361","true","3","630352848016684","735953","2917122"
"5329114595150743","72714617","73288079","true","3","2001950549257988","53783","208693"
"2776719484129091","38147761","72788531","true","3","1669674511729972","58","193"
"2935051220909921","48195661","60898661","true","3","2151186772925790","1789","6681"
"8665844031713569","88405363","98023963","true","3","7405288901609101","1373","4941"
"1842560821586983","66328433","27779351","true","3","944613107189247","11821","42865"
"1440188374536419","72747967","19796957","true","3","161719401631215","4949239","19550935"
"1779484741638739","89393039","19906301","true","3","428951424925033","9161","32911"
"1032724947397543","24129697","42798919","true","3","285045979209200","3119","10654"
"3870867093428057","81081331","47740547","true","3","704898226778659","149","503"
"5636176272020533","89980703","62637611","true","3","4781441973047390","10781","41551"
"1825670282552771","38361251","47591521","true","3","315385605730214","30689","115603"
"3541559317392989","67882333","52172033","true","3","1085841862487728","191","671"
"2116924863869441","85171771","24854771","true","3","1745405087736816","315451","1208628"
"2470215363357109","61269029","40317521","true","3","874661830898983","4643","17162"
"2529474057734627","44663587","56633921","true","3","1352579383520930","193","647"
"1497406225566733","18074123","82848071","true","3","604207999272445","12421","45808"
"4365261600198727","84858637","51441571","true","3","727704053572583","1669","6109"
"3184185005640599","36495559","87248561","true","3","2407525188175388","155801","600854"
"3590104905822403","52646353","68192851","true","3","382409414895165","1117","3874"
"4672070963464381","63629471","73426211","true","3","3441796735311476","51347","197700"
"3402648443852627","58108871","58556437","true","3","2545696585110778","157051","605035"
"997924345283903","21516161","46380223","true","3","566145989577376","4231","15136"
"8250334759244293","93895393","87867301","true","3","7417727587670360","1279","4590"
"1042350063204089","95198507","10949227","true","3","479408828622203","271","888"
"5098929954387239","62451997","81645587","true","3","3461657175036740","953","3330"
"503896496756519","16404761","30716479","true","3","344638525782253","131267","476697"
"3337269495513181","38522591","86631491","true","3","1147938618513283","21521","81546"
"3789622732758659","62164321","60961379","true","3","3757714159775286","129509","500377"
"732794938394273","55034149","13315277","true","3","657732596787747","2693","9564"
"5093284827198889","64086041","79475729","true","3","4338520130936925","1602151","6460897"
"5526171450063529","85617353","64544993","true","3","2726580326485655","27943","107769"
"866072333639819","14799479","58520461","true","3","472098925456822","11437","41523"
"2059516747161011","34469717","59748583","true","3","150119748753493","4813","18028"
"1249916725853753","14965747","83518499","true","3","551540112167260","4733","16776"
"8283764282031839","95719913","86541703","true","3","3177102520365842","291829","1163909"
"1640645639177071","44030501","37261571","true","3","834171711052816","823","2778"
"5745263033316379","81197863","70756333","true","3","1336947280104971","30871","119069"
"4164631596035117","55893577","74510021","true","3","2894669386307338","15083","57471"
"2279059848080747","24777757","91980071","true","3","2198638268742821","1657","5713"
"3160447351662677","68137691","46383247","true","3","3073515638219043","9439","35517"
"3575237033751059","44464141","80407199","true","3","1921754802722390","1307","4769"
"6554584298881331","72533239","90366629","true","3","194066131175919","120811","471595"
"4958216673530027","96479087","51391621","true","3","4084881706865373","19319","75593"
"4867480728310471","90986239","53496889","true","3","3764680289772431","14737","56729"
"535826573535397","33791683","15856759","true","3","337224134290184","5431","19086"
"2479287303226147","82964461","29883727","true","3","1954547043136468","10093","38268"
"3044369894864021","36538687","83319083","true","3","2818110433348060","3217","11547"
"5754739846768097","76454243","75270379","true","3","4652482205503638","813343","3255869"
"1252461100886627","28372931","44142817","true","3","761096355248286","241","803"
"9662420466071869","96720913","99900013","true","3","2921950505233751","1117","4486"
"4606904528006317","46940123","98144279","true","3","1957049247512704","499363","1976547"
"3961422020010023","60212237","65790979","true","3","1953103503337627","593","2035"
"2621883746767193","93103999","28160807","true","3","1256812479645723","1487","5139"
"1114769578473197","13125293","84932929","true","3","717040085458959","769","2566"
"1411792072104577","28523981","49494917","true","3","636665895364914","1426199","5534146"
"792750498729529","62871733","12609013","true","3","343845256290069","613","2096"
"975379754730811","85044163","11469097","true","3","823576335166907","159293","594182"
"2751559116478027","47313547","58155841","true","3","2658625966248346","127","425"
"5862698297718967","95314459","61509013","true","3","899233106859943","7129","26422"
"1098786117253679","39412679","27879001","true","3","531311282218760","9293","33135"
"2094652079998453","27233737","76913869","true","3","1432561860764128","1321","4497"
"4496309899996751","69170707","65003093","true","3","1298781635693584","61","224"
"6123726200279671","94207133","65002787","true","3","1734555494213776","3583","13555"
"7730366180897309","99535013","77664793","true","3","3152262579188444","48299","191499"
"343679961648433","17331649","19829617","true","3","215362529871051","1279","4116"
"3422015604073883","71228837","48042559","true","3","807866286326592","283","970"
"6392264234189413","82979887","77033899","true","3","1692600583637528","20611","78334"
"3413193379554227","41071897","83102891","true","3","99214424406317","863","3070"
"4925383074764093","93422501","52721593","true","3","125660335267711","607","2163"
"421887284734351","28285373","14915387","true","3","261596593341549","7071343","27194708"
"1634166177660743","41208443","39656101","true","3","1201736660523355","197","646"
"3210130254182497","43547797","73715101","true","3","2310289573984892","229","782"
"1545675436708511","95073947","16257613","true","3","1355372858163340","643","2167"
"1262018955078173","40979201","30796573","true","3","598900818793952","337","1100"
"507695466986299","35601427","14260537","true","3","242775745612323","373","1191"
"1157620737255589","45783989","25284401","true","3","788130393964846","31883","117158"
"3484530714047623","42093011","82781693","true","3","1873306086637790","673","2320"
"8698566392904253","98106991","88664083","true","3","7101287355396173","12157","48228"
"2835839524181119","88000907","32225117","true","3","1523612135866240","4549","16603"
"870310712998897","75442781","11536037","true","3","237391418787140","3967","14524"
"1599237155645839","25753271","62098409","true","3","163701542722715","2575327","10113401"
"1181748473318981","21702301","54452681","true","3","807691129055744","72341","268305"
"4140161953198889","65763349","62955461","true","3","1250120425450272","34039","129738"
"5681435949532157","84762193","67027949","true","3","4269994377241066","211","728"
"3144696572682893","58021781","54198553","true","3","450777424919568","49171","189565"
"2768595102932683","57084707","48499769","true","3","2332852521123743","2417","8403"
"702107919999917","50884159","13798163","true","3","181098750659736","31793","114563"
"2368339641491183","30360311","78007753","true","3","441988443569101","701","2371"
"3374785384363363","54081169","62402227","true","3","964158648282649","2689","10008"
"1146141179080363","97622219","11740577","true","3","632179246492168","1901","6666"
"1891125756504697","28603507","66115171","true","3","1827467094683203","197","640"
"8389205707731073","91634821","91550413","true","3","7743037674403533","282563","1123022"
"5284938485583511","70770487","74677153","true","3","2567945663356901","70717","272641"
"3970525211623423","66727711","59503393","true","3","1088860204941305","691","2379"
"1429269670308797","21326659","67017983","true","3","1005959396343537","146","477"
"2117789173311913","24231413","87398501","true","3","987814995745506","6679","24069"
"5088709016470327","77887357","65334211","true","3","4713363516935851","2177807","8814853"
"892107797746051","32455063","27487477","true","3","22784809484933","233","742"
"811814210158729","63456017","12793337","true","3","116701638887569","3023","10184"
"215670211295179","10876627","19828777","true","3","117471846114412","10601","35403"
"2064985260593317","35786549","57702833","true","3","1431360376307594","8861","32611"
"1692455567520521","26747209","63275969","true","3","1250103698759526","1381","5119"
"2931569470496957","89160553","32879669","true","3","538680599775677","95257","365669"
"4732886360741713","65432519","72332327","true","3","369794392518573","3287833","13353683"
"4772490508599923","65204431","73192733","true","3","3671917502206107","4463","16579"
"2955157781567527","32421821","91147187","true","3","1028413677755801","7079","25243"
"3219278343529201","60500147","53211083","true","3","622194160487270","1097","3817"
"4148899205663749","62408923","66479263","true","3","193714389810542","124493","481595"
"4292075851375519","68686829","62487611","true","3","20216366836387","32377","125023"
"891632262887881","13108981","68016901","true","3","227829819691007","661","2158"
"1708221535558919","43306517","39444907","true","3","503372630638871","11677","43277"
"1624770705406151","39793223","40830337","true","3","430487594511200","67","221"
"7417239579880849","96676451","76722299","true","3","7346232660150370","673","2463"
"5249571047119123","90044281","58299883","true","3","999437852708525","250123","986507"
"6437516575311097","83362109","77223533","true","3","2228654636543939","1427","5555"
"4826111015144513","86298473","55923481","true","3","3432624814926384","977","3426"
"1425372594636131","88832963","16045537","true","3","853446532813574","43","143"
"8093071155109631","83602781","96803851","true","3","647921385544439","2293","8357"
"3082001310693413","43877959","70240307","true","3","3062521778551282","4451","15733"
"1061786399917973","11937823","88943051","true","3","920306030778500","193","622"
"2541908126380331","69129779","36770089","true","3","1791421307057815","5531","20045"
"922964250548357","24035369","38400253","true","3","420562450874976","691","2268"
"707272644008893","22934773","30838441","true","3","95678276871389","1319","4509"
"3840790299953177","43428961","88438457","true","3","2484653851554472","1117","4301"
"1421640279247919","21072827","67463197","true","3","564421109871544","13187","48473"
"4724749991012459","68283437","69193207","true","3","1569625084242797","1217","4381"
"152680936812577","12669079","12051463","true","3","69534000953029","4357","15534"
"1382306470571657","40652561","34002937","true","3","504640376257835","1301","4424"
"540273409137403","44992373","12008111","true","3","444312691500329","1200811","4507932"
"4389917929964111","73219651","59955461","true","3","298508462965391","509","1756"
"2571721345918981","35104261","73259521","true","3","922805204691107","9539","34531"
"852766430960329","44200021","19293349","true","3","375488547359129","3931","13396"
"2035025710135763","53758591","37854893","true","3","1337912372889527","929","3710"
"2181320571172817","95571701","22823917","true","3","1723036584113133","136531","520279"
"1865990028430273","52465397","35566109","true","3","245508047752917","222311","843514"
"251156134092119","19861291","12645509","true","3","85880418975894","109013","387086"
"3098451522303713","71045501","43612213","true","3","2165487047402285","941","3240"
"1282144920006469","23261971","55117639","true","3","857613902732528","33713","125840"
"7837778769299459","83458891","93911849","true","3","202020915684425","17977","69060"
"1129695793453457","31649593","35693849","true","3","438338539207042","281","932"
"4160937924606769","69766573","59640853","true","3","1961306448548106","70001","268331"
"1269742888770619","72059399","17620781","true","3","471640890261895","12409","43973"
"1007493536300507","56971037","17684311","true","3","162024117174087","84211","308937"
"2674160028779627","53516249","49969123","true","3","1246815116019454","487","1689"
"2632502502982949","72398791","36361139","true","3","1577948386642980","19913","73951"
"3543436203368539","71048273","49873643","true","3","6978148229242","1031","3576"
"2305466878806659","47441279","48596221","true","3","1170140289890094","2903","10663"
"2534806211403161","35120699","72174139","true","3","1943137920798630","16871","65065"
"5235133877198773","53240417","98330069","true","3","906387008358270","847673","3390005"
"3708803208270421","87274597","42495793","true","3","430048756018229","28559","107972"
"1940383673537887","20310029","95538203","true","3","1041601360517176","5077507","20259889"
"6434379145884077","85032067","75670031","true","3","1492811334255118","7793","28543"
"1814806790524019","88334647","20544677","true","3","1618437994226625","4349","15636"
"2724349579357661","28743131","94782631","true","3","808125056464366","221101","851548"
"1767573416424659","44096993","40083763","true","3","1009184852590938","463","1576"
"3795962988890003","55898653","67907951","true","3","2429594508785663","71","238"
"798412596370019","28942723","27585953","true","3","3661180096208","862061","3262701"
"4898748782230217","53079289","92291153","true","3","1159673121314661","41729","160655"
"4528469435762927","52713679","85906913","true","3","2436255978196831","647","2318"
"7079188635588469","96347281","73475749","true","3","3926826902495249","127","437"
"4656875266002527","90330701","51553627","true","3","3578937231181027","941","3399"
"3744970928177617","82028393","45654569","true","3","2907456258663925","9689","36089"
"3616734542308777","74158943","48770039","true","3","1838169266021499","1303","4543"
"5549000297564981","65305523","84969847","true","3","1740294817415208","5807","22089"
"6418739626836403","92509829","69384407","true","3","2084392443409762","381233","1518623"
"2780064870047459","75115517","37010527","true","3","1582346368873759","18749","68995"
"2087444089396087","29301253","71240779","true","3","1575587071248336","421","1725"
"3605205540519901","43340417","83183453","true","3","2289505924221023","5417","20460"
"2775568901147503","37020149","74974547","true","3","548330045238086","6053","22049"
"4629739087747789","64877597","71361137","true","3","1028367148217066","57923","224774"
"3283479763879853","99237601","33087053","true","3","2954514857097732","179","606"
"2637091293790931","95237117","27689743","true","3","2162257086414335","2833","10331"
"519828276890771","51770821","10040951","true","3","374970097501983","491","1571"
"1695750582694891","79769047","21258253","true","3","1001018885000200","8317","29596"
"2599747706449349","48837793","53232293","true","3","2469404764010633","21569","81068"
"767492342106901","21079237","36409873","true","3","39732274900538","2377","8424"
"3032495247341653","78086653","38835001","true","3","185371265613305","863","3570"
"2625260738023541","36965417","71019373","true","3","2028609514684784","97021","367712"
"3791517638214277","40835849","92847773","true","3","2687917711638350","4951","18131"
"7922246643439519","82588199","95924681","true","3","2926095773918058","6911","25267"
"2699303089972147","45285677","59606111","true","3","122118760454188","7583","27665"
"3219734340155651","38225969","84228979","true","3","567255566658447","5051","18435"
"772577722459177","14708093","52527389","true","3","171918519807160","1031","3724"
"5533844604124693","66715321","82947133","true","3","381041286840772","79423","309650"
"2326875821061287","57639107","40369741","true","3","1270173518940835","2251","7815"
"3867377466241799","70900469","54546571","true","3","953385859274694","2027","7128"
"9160824286129111","94721113","96713647","true","3","336359692481990","3527","13535"
"1449896774726083","54037811","26831153","true","3","1410649761050516","234947","889885"
"2263364011541249","87161209","25967561","true","3","43358270309750","8893","32936"
"2882499691603079","52059989","55368811","true","3","1945900762130229","87887","334720"
"295513748421581","10665101","27708481","true","3","263995683785854","1069","3419"
"846608433162761","41177471","20559991","true","3","218354493184787","42451","155691"
"4245934535048111","77783933","54586267","true","3","1969987467434799","24709","93454"
"1771274166679621","66284969","26722109","true","3","1383216902276527","32909","124435"
"1107586708943191","89879873","12322967","true","3","104540268964904","34253","127240"
"7162328544027347","90254233","79357259","true","3","304122107584529","12923","49728"
"1726100196171629","17571607","98232347","true","3","596929120438218","43","145"
"2105076443105501","22044721","95491181","true","3","1875996674674949","2963","10862"
"3998843171062469","87525709","45687641","true","3","632701293882333","29059","112751"
"2944466164711703","84297049","34929647","true","3","2545775925396533","563","1959"
"2381578014433099","91723097","25964867","true","3","822407173705916","12641","46370"
"2680987427720629","44288947","60534007","true","3","427716608225165","4027","14394"
"1064018926471771","10737719","99091709","true","3","527129147021782","181","587"
"487810218124561","42990271","11346991","true","3","311357654491998","1171","4124"
"5583252742277857","74187097","75259081","true","3","361322008762403","1237","5195"
"624267693075643","24770423","25202141","true","3","164209161677304","1997","6636"
"4750263011521969","59120233","80349193","true","3","1659278891216472","4831","18169"
"1655314500976751","85881163","19274477","true","3","1638542352227754","370663","1412334"
"3810432795113689","38356819","99341731","true","3","2833374485324384","1103797","4376165"
"2801961162084719","83183369","33684151","true","3","1010269918925056","167","568"
"1314895835687341","68635331","19157711","true","3","1166317846081747","563","1874"
"6812838605313331","84152191","80958541","true","3","4184886232980521","383","1347"
"2426090482100867","46747417","51897851","true","3","870305404055980","114577","433092"
"3947075462142403","53515603","73755601","true","3","3296876471034016","61463","235088"
"3432397967049851","91861709","37364839","true","3","238664434182474","889639","3523662"
"2349385210878553","24215449","97020097","true","3","1056305151975575","8929","32218"
"9062789454990779","95406299","94991521","true","3","1579106178037735","1171","4225"
"4325220185011289","43839563","98660203","true","3","2242337846520859","1307","5117"
"3921251750570543","62862727","62378009","true","3","3319744040574039","773","2691"
"491499237056549","46780051","10506599","true","3","63112551823457","71963","258124"
"1193641049395981","52223203","22856527","true","3","615675616657419","239","782"
"5000259965455103","59007227","84739789","true","3","2563762742713538","2063","7327"
"1072992808718003","21137119","50763437","true","3","1013773830174702","27739","100427"
"1843697925061387","99787361","18476267","true","3","1173319847897562","623671","2409010"
"1404946432890619","96698773","14529103","true","3","900758750087478","107","349"
"220803476047579","14140591","15614869","true","3","55569694511801","471353","1701523"
"7826169265979983","79477691","98470013","true","3","3174689872545766","274061","1086700"
"2066177561366843","51475573","40138991","true","3","5172270241270","6701","23537"
"868074234793651","24895921","34868131","true","3","555303144466186","73","233"
"1161386744214989","88647133","13101233","true","3","1063384236033835","4649","16633"
"5960549202117487","79335703","75130729","true","3","2378806002879963","151","511"
"4780256629267369","58456423","81774703","true","3","433927055181379","53239","206215"
"1071740629441039","54641779","19613941","true","3","1008651544815077","233","758"
"1412290860888433","81397793","17350481","true","3","1358737055133323","8863","31400"
"5188803235821841","68171569","76113889","true","3","2156381051191214","211","718"
"3080575748622839","60547241","50878879","true","3","73102256346520","116437","444163"
"1569440657723599","31111243","50446093","true","3","282435206207349","4943","17601"
"4560708444824447","75219251","60632197","true","3","4010384067950162","136559","530063"
"3032035138811999","93825733","32315603","true","3","1299197887921026","107","361"
"3489730710281357","47709401","73145557","true","3","615161375780144","184711","714941"
"3086003131867309","87756787","35165407","true","3","1413151226846055","375029","1457094"
"1101533666309113","81854833","13457161","true","3","643095439131385","1289","4307"
"2624569655706673","69379133","37829381","true","3","2557452049178235","99551","377345"
"4223260246185811","60637933","69647167","true","3","935923226859023","54497","209063"
"2144430290406317","38636701","55502417","true","3","949561103157489","487","1632"
"2314292657403743","64142401","36080543","true","3","1686704997150657","83","332"
"498897547956259","15227837","32762207","true","3","485842327372398","3019","10027"
"4797316469645473","55130329","87017737","true","3","1345550062368249","23203","88318"
"539646785264617","39376937","13704641","true","3","274699428524584","379","1231"
"2641722670787701","26557469","99471929","true","3","56978598262528","55793","212596"
"3440520948092687","78222161","43983967","true","3","599704120851159","22739","84652"
"5931209507618309","85472389","69393281","true","3","1942148476797799","9857","37966"
"6084607320412337","76259629","79788053","true","3","1197198161699534","2971","11004"
"4880476556557691","71713351","68055341","true","3","2399135200224111","2267","8647"
"975730118623529","76720291","12718019","true","3","442232495548300","17327","63726"
"3089522029767617","87161887","35445791","true","3","348978937494375","32941","126091"
"613619844996013","23152781","26503073","true","3","224746476209006","2803","9622"
"864936589471909","10774319","80277611","true","3","739242642547159","1146823","4371364"
"7063536489497861","73156939","96553199","true","3","3519957422957856","6896657","28628174"
"2921997017448889","99107419","29483131","true","3","1441395779326731","16111","59294"
"2811754537190899","62835743","44747693","true","3","644277373309387","353","1433"
"2435062901962247","26592109","91570883","true","3","1862311953318828","54049","207107"
"2085657991928111","81481783","25596617","true","3","2011320613143335","11923","42891"
"766287036886871","11608397","66011443","true","3","21488374982576","1567","5200"
"2387634134888531","42097753","56716427","true","3","1154509364073218","6287","23005"
"2832336783296731","84404939","33556529","true","3","2195712012945613","3673","13381"
"2436744112110437","99237409","24554693","true","3","985990147479031","1069","3723"
"722207788803593","18356579","39343267","true","3","46465164020067","43499","160391"
"823908042303617","15745909","52325213","true","3","77379175844161","69061","252062"
"1901076605291939","55496477","34255807","true","3","290910863832557","457","1538"
"4354508112720083","94278251","46187833","true","3","2835618314681605","9769","35841"
